,SN_Name,SN_Time,SN_RA,SN_Dec,GRB_Time,GRB_RA,GRB_Dec,Angular_Sep_deg,GRB_Fluence_J_per_m2,Trigger_ID,Fluence_Total_J_per_m2,Bruno_Class,Time_Delay_s,Entropy_Candidate,mapped_burst_id,trigger,fluence_ch1,err_ch1,fluence_ch2,err_ch2,fluence_ch3,err_ch3,fluence_ch4,err_ch4,peak_flux_64ms,err_flux_64ms,time_flux_64ms,peak_flux_256ms,err_flux_256ms,time_flux_256ms,peak_flux_1024ms,err_flux_1024ms,time_flux_1024ms,name,burst_id,tjd,time_sec,ra_deg,dec_deg,gal_lon,gal_lat,error_radius,geocenter_angle,overwrite_flag,overwritten_flag,jd,datetime,icecube_energy,icecube_matched
657,GRB 950521,1995-05-21,22.21,-26.860000000000003,1995-05-21 06:59:17.298,22.21,-26.86,0.0,,3588.0,7.2506e-07,Below Threshold,25157.298,False,950521,3588.0,2.1079e-06,4.163e-08,2.0769e-06,3.8156e-08,3.0658e-06,1.1337e-07,0.0,8.8586e-07,1.605,0.222,6.336,1.448,0.109,2.048,1.312,0.053,2.368,4B,950521,9858.0,25157.298,22.21,-26.86,213.19,-81.66,1.75,162.9,N,N,2449858.5,1995-05-21 06:59:17.298,44729.695,True
658,GRB 950522B,1995-05-22,109.55999999999996,19.28,1995-05-22 23:41:23.185,109.56,19.28,0.0,,3593.0,4.424526e-06,Below Threshold,85283.185,False,950522,3593.0,9.5326e-07,2.1905e-08,1.6446e-06,2.3431e-08,7.2724e-06,6.4969e-08,3.4375e-05,8.2887e-07,7.988,0.364,0.064,6.611,0.167,0.192,5.909,0.08,1.024,4B,950522,9859.0,85283.185,109.56,19.28,198.36,14.4,0.86,138.26,N,N,2449859.5,1995-05-22 23:41:23.185,44729.695,True
659,GRB 950530,1995-05-30,115.39,-21.6,1995-05-30 15:16:54.577,115.39,-21.6,0.0,,3608.0,2.9596300000000004e-07,Below Threshold,55014.577,False,950530,3608.0,4.2577e-07,1.4914e-08,3.5136e-07,1.3921e-08,1.1702e-06,3.5728e-08,1.0123e-06,3.6854e-07,1.978,0.208,1.408,1.699,0.101,1.088,1.583,0.049,1.536,4B,950530,9867.0,55014.577,115.39,-21.6,237.74,0.67,1.6,135.74,N,N,2449867.5,1995-05-30 15:16:54.577,44729.695,True
660,GRB 950531,1995-05-31,274.71,17.790000000000003,1995-05-31 10:39:45.329,274.71,17.79,0.0,,3611.0,8.31557e-08,Below Threshold,38385.329,False,950531,3611.0,1.5496e-07,1.1812e-08,2.9875e-08,6.5157e-09,6.8072e-08,1.5665e-08,5.7865e-07,3.9585e-07,0.859,0.177,0.064,0.723,0.086,0.128,0.459,0.041,0.704,4B,950531,9868.0,38385.329,274.71,17.79,45.52,15.04,7.78,138.24,N,N,2449868.5,1995-05-31 10:39:45.329,44729.695,True
661,GRB 950602,1995-06-02,41.45,-58.5,1995-06-02 07:06:32.753,41.45,-58.5,0.0,,3618.0,1.803869e-06,Below Threshold,25592.753,False,950602,3618.0,9.8989e-07,3.3844e-08,1.9166e-06,3.6597e-08,7.8005e-06,1.0166e-07,7.3317e-06,9.4628e-07,2.694,0.232,0.576,2.501,0.114,0.704,2.34,0.056,1.472,4B,950602,9870.0,25592.753,41.45,-58.5,278.47,-52.85,0.92,86.98,N,N,2449870.5,1995-06-02 07:06:32.753,44729.695,True
662,GRB 950608,1995-06-08,57.56,-53.6,1995-06-08 22:34:32.497,57.56,-53.6,0.0,,3634.0,4.227670000000001e-06,Below Threshold,81272.497,False,950608,3634.0,2.5291e-06,9.1297e-08,2.6416e-06,6.0216e-08,1.0621e-05,1.7662e-07,2.6485e-05,2.1684e-06,3.685,0.323,130.688,3.304,0.157,130.816,2.907,0.076,130.944,4B,950608,9876.0,81272.497,57.56,-53.6,264.39,-47.94,0.76,72.36,N,N,2449876.5,1995-06-08 22:34:32.497,44729.695,True
663,GRB 950610,1995-06-10,100.1,-17.65,1995-06-10 01:54:09.457,100.1,-17.65,0.0,,3637.0,4.114650000000001e-07,Below Threshold,6849.457,False,950610,3637.0,6.1989e-07,1.9924e-08,7.4846e-07,1.6605e-08,2.4743e-06,4.9549e-08,2.72e-07,3.0973e-07,2.904,0.251,4.288,2.697,0.123,4.416,2.532,0.061,4.736,4B,950610,9878.0,6849.457,100.1,-17.65,227.59,-10.31,0.83,101.89,N,N,2449878.5,1995-06-10 01:54:09.457,44729.695,True
664,GRB 950624B,1995-06-24,165.36999999999998,14.989999999999998,1995-06-24 23:21:24.401,165.37,14.99,0.0,,3648.0,1.59558e-06,Below Threshold,84084.401,False,950624,3648.0,2.5775e-06,4.4995e-08,2.7409e-06,3.1909e-08,6.044e-06,7.7567e-08,4.5934e-06,6.6632e-07,5.907,0.31,41.024,5.7,0.153,41.088,5.362,0.074,41.664,4B,950624,9892.0,84084.401,165.37,14.99,232.74,61.71,0.59,167.74,N,N,2449892.5,1995-06-24 23:21:24.401,44729.695,True
665,GRB 950625,1995-06-25,271.64,-21.15,1995-06-25 04:03:21.393,271.64,-21.15,0.0,,3649.0,1.012313e-06,Below Threshold,14601.393,False,950625,3649.0,9.7143e-07,1.0295e-07,1.2683e-06,8.7386e-08,3.5297e-06,2.2983e-07,4.3537e-06,2.3855e-06,4.367,0.309,20.672,4.277,0.156,20.736,3.914,0.08,21.312,4B,950625,9893.0,14601.393,271.64,-21.15,9.11,-0.18,0.57,80.4,N,N,2449893.5,1995-06-25 04:03:21.393,44729.695,True
666,GRB 950629,1995-06-29,83.12999999999998,9.47,1995-06-29 10:17:16.721,83.13,9.47,0.0,,3654.0,7.6046e-07,Below Threshold,37036.721,False,950629,3654.0,5.1132e-07,2.1247e-08,9.2078e-07,2.0854e-08,3.4296e-06,5.8987e-08,2.7429e-06,5.2423e-07,3.242,0.28,2.112,2.88,0.138,2.304,2.682,0.068,2.752,4B,950629,9897.0,37036.721,83.13,9.47,195.12,-12.79,0.73,150.9,N,N,2449897.5,1995-06-29 10:17:16.721,44729.695,True
667,GRB 950630,1995-06-30,174.28,21.48,1995-06-30 21:10:37.489,174.28,21.48,0.0,,3655.0,2.54028e-07,Below Threshold,76237.489,False,950630,3655.0,2.3461e-07,1.9014e-08,2.2546e-07,1.322e-08,4.7671e-07,3.288e-08,1.6035e-06,4.5483e-07,1.163,0.193,1.344,0.882,0.092,1.344,0.669,0.045,1.984,4B,950630,9898.0,76237.489,174.28,21.48,227.38,72.17,2.61,105.63,N,N,2449898.5,1995-06-30 21:10:37.489,44729.695,True
668,GRB 950701B,1995-07-01,346.27,37.74,1995-07-01 06:35:37.457,346.27,37.74,0.0,,3658.0,2.5520000000000003e-06,Below Threshold,23737.457,False,950701B,3658.0,1.3731e-06,1.7153e-08,2.6158e-06,2.0132e-08,8.4441e-06,5.3592e-08,1.3087e-05,4.478e-07,13.512,0.424,0.896,12.902,0.208,0.96,10.135,0.094,1.28,4B,950701B,9899.0,23737.457,346.27,37.74,100.73,-20.5,0.36,111.79,N,N,2449899.5,1995-07-01 06:35:37.457,44729.695,True
669,GRB 950706,1995-07-06,28.61,31.52,1995-07-06 11:52:15.537,28.61,31.52,0.0,,3662.0,3.28732e-06,Below Threshold,42735.537,False,950706,3662.0,8.553e-07,3.2012e-08,1.3696e-06,3.1904e-08,5.1903e-06,8.7933e-08,2.5458e-05,1.2921e-06,3.339,0.259,1.664,3.054,0.126,1.792,2.88,0.062,2.176,4B,950706,9904.0,42735.537,28.61,31.52,138.34,-29.46,0.81,97.22,N,N,2449904.5,1995-07-06 11:52:15.537,44729.695,True
670,GRB 950711,1995-07-11,85.80999999999999,-24.01,1995-07-11 03:49:49.106,85.81,-24.01,0.0,,3663.0,3.20344e-06,Below Threshold,13789.106,False,950711,3663.0,2.5133e-06,5.7511e-08,2.7116e-06,4.1789e-08,8.8385e-06,1.2334e-07,1.7971e-05,1.6349e-06,4.805,0.27,157.504,4.483,0.131,157.696,3.047,0.058,158.144,4B,950711,9909.0,13789.106,85.81,-24.01,228.3,-25.08,1.03,109.46,N,N,2449909.5,1995-07-11 03:49:49.106,44729.695,True
671,GRB 950713,1995-07-13,286.67,30.040000000000003,1995-07-13 08:56:16.562,286.67,30.04,0.0,,3664.0,4.4784e-07,Below Threshold,32176.562,False,950713,3664.0,1.6007e-06,6.422e-08,1.261e-06,4.8312e-08,1.6167e-06,1.139e-07,0.0,9.6783e-07,2.211,0.235,2.88,1.984,0.115,2.88,1.568,0.055,3.264,4B,950713,9911.0,32176.562,286.67,30.04,61.57,10.2,2.14,94.53,N,N,2449911.5,1995-07-13 08:56:16.562,44729.695,True
672,GRB 950718,1995-07-18,200.43,31.65,1995-07-18 17:55:35.218,200.43,31.65,0.0,,3671.0,3.38443e-07,Below Threshold,64535.218,False,950718,3671.0,9.833e-08,1.3734e-08,1.0094e-07,1.2136e-08,5.1046e-07,3.0543e-08,2.6747e-06,4.8017e-07,1.051,0.206,0.768,0.938,0.101,0.128,0.766,0.049,0.832,4B,950718,9916.0,64535.218,200.43,31.65,69.16,82.01,2.75,139.82,N,N,2449916.5,1995-07-18 17:55:35.218,44729.695,True
673,GRB 950730,1995-07-30,251.81,25.34,1995-07-30 10:01:29.522,251.81,25.34,0.0,,3717.0,3.32069e-07,Below Threshold,36089.522,False,950730,3717.0,9.6259e-07,6.7274e-08,1.0254e-06,6.2005e-08,1.3327e-06,1.3481e-07,0.0,6.2493e-07,0.874,0.209,-0.128,0.772,0.102,0.0,0.702,0.05,0.448,4B,950730,9928.0,36089.522,251.81,25.34,45.2,37.59,2.68,146.86,N,N,2449928.5,1995-07-30 10:01:29.522,44729.695,True
674,GRB 950803,1995-08-03,134.7,57.63,1995-08-03 18:12:51.506,134.7,57.63,0.0,,3733.0,2.4121e-08,Below Threshold,65571.506,False,950803,3733.0,4.2337e-08,7.6974e-09,5.4537e-08,6.1722e-09,1.182e-07,2.0709e-08,2.6136e-08,1.6966e-07,0.621,0.173,-0.512,0.56,0.085,-0.448,0.318,0.041,-0.128,4B,950803,9932.0,65571.506,134.7,57.63,159.06,39.53,10.11,79.97,N,N,2449932.5,1995-08-03 18:12:51.506,44729.695,True
675,GRB 950806A,1995-08-06,272.74999999999994,-31.35,1995-08-06 00:14:08.562,272.75,-31.35,0.0,,3740.0,1.3532200000000005e-07,Below Threshold,848.562,False,950806,3740.0,4.6777e-07,4.1714e-08,3.9628e-07,3.0069e-08,4.8917e-07,6.9955e-08,0.0,7.5996e-07,0.736,0.18,-0.448,0.558,0.088,-0.576,0.449,0.044,0.128,4B,950806,9935.0,848.562,272.75,-31.35,0.64,-5.96,4.26,104.14,N,N,2449935.5,1995-08-06 00:14:08.562,44729.695,True
676,GRB 950808,1995-08-08,149.7,80.36,1995-08-08 03:36:14.770,149.7,80.36,0.0,,3745.0,5.267570000000001e-07,Below Threshold,12974.77,False,950808,3745.0,1.0323e-06,5.2983e-08,9.8107e-07,4.3253e-08,2.3993e-06,1.1452e-07,8.549e-07,8.7954e-07,2.674,0.258,78.528,2.211,0.122,78.528,1.535,0.057,78.784,4B,950808,9937.0,12974.77,149.7,80.36,130.87,33.94,1.52,91.36,N,N,2449937.5,1995-08-08 03:36:14.770,44729.695,True
677,GRB 950818,1995-08-18,278.65,33.87,1995-08-18 01:23:22.930,278.65,33.87,0.0,,3765.0,4.90012e-06,Below Threshold,5002.93,False,950818,3765.0,4.2827e-06,3.5438e-08,6.2625e-06,3.6413e-08,1.9215e-05,9.5415e-08,1.9241e-05,8.6076e-07,25.956,0.543,66.048,25.289,0.27,66.24,22.809,0.128,66.752,4B,950818,9947.0,5002.93,278.65,33.87,62.42,17.96,0.35,109.02,N,N,2449947.5,1995-08-18 01:23:22.930,44729.695,True
678,GRB 950819,1995-08-19,339.48,-61.25,1995-08-19 23:35:34.322,339.48,-61.25,0.0,,3766.0,4.275930000000001e-07,Below Threshold,84934.322,False,950819,3766.0,4.2055e-07,4.0163e-08,5.4588e-07,3.8139e-08,1.6445e-06,9.6375e-08,1.665e-06,9.8318e-07,1.198,0.201,120.32,1.091,0.099,121.024,1.036,0.049,121.024,4B,950819,9948.0,84934.322,339.48,-61.25,326.84,-49.22,1.31,83.86,N,N,2449948.5,1995-08-19 23:35:34.322,44729.695,True
679,GRB 950822B,1995-08-22,125.67,-17.240000000000002,1995-08-22 09:19:28.434,125.67,-17.24,0.0,,3768.0,1.85682e-07,Below Threshold,33568.434,False,950822B,3768.0,5.5802e-07,2.602e-08,5.9079e-07,2.1906e-08,7.0801e-07,5.8044e-08,0.0,5.7511e-07,0.954,0.214,1.92,0.827,0.105,1.92,0.725,0.051,1.92,4B,950822B,9951.0,33568.434,125.67,-17.24,239.1,11.21,1.71,141.73,N,N,2449951.5,1995-08-22 09:19:28.434,44729.695,True
680,GRB 950830B,1995-08-30,330.06999999999994,-64.67,1995-08-30 10:26:29.682,330.07,-64.67,0.0,,3771.0,4.758600000000001e-07,Below Threshold,37589.682,False,950830B,3771.0,3.8741e-07,3.7277e-08,6.8719e-07,3.6254e-08,1.7545e-06,9.2442e-08,1.9295e-06,8.0416e-07,1.751,0.214,25.344,1.425,0.104,25.728,1.195,0.051,26.112,4B,950830B,9959.0,37589.682,330.07,-64.67,326.65,-43.75,2.67,89.8,N,N,2449959.5,1995-08-30 10:26:29.682,44729.695,True
681,GRB 950901B,1995-09-01,316.39,13.38,1995-09-01 11:12:20.146,316.39,13.38,0.0,,3773.0,1.149766e-06,Below Threshold,40340.146,False,950901,3773.0,2.1311e-06,1.3647e-07,7.8522e-07,4.2463e-08,2.2384e-07,7.7469e-08,8.3575e-06,3.0841e-06,0.507,0.159,0.768,0.384,0.079,0.832,0.252,0.039,-0.448,4B,950901,9961.0,40340.146,316.39,13.38,62.01,-21.89,6.11,114.52,N,N,2449961.5,1995-09-01 11:12:20.146,44729.695,True
682,GRB 950904B,1995-09-04,258.86,47.48,1995-09-04 14:38:08.562,258.86,47.48,0.0,,3776.0,1.6463200000000004e-06,Below Threshold,52688.562,False,950904,3776.0,2.7376e-06,5.5057e-08,2.5293e-06,4.0457e-08,7.2083e-06,9.76e-08,3.988e-06,7.594e-07,5.897,0.29,7.168,5.542,0.141,7.232,4.841,0.068,7.936,4B,950904,9964.0,52688.562,258.86,47.48,73.61,35.5,0.47,112.14,N,N,2449964.5,1995-09-04 14:38:08.562,44729.695,True
683,GRB 950907,1995-09-07,302.11999999999995,49.46,1995-09-07 04:34:06.898,302.12,49.46,0.0,,3779.0,4.54245e-08,Below Threshold,16446.898,False,950907,3779.0,1.2376e-07,1.0263e-08,9.4404e-08,8.0155e-09,2.0715e-07,2.003e-08,2.8931e-08,1.4462e-07,0.783,0.182,-0.64,0.673,0.09,-0.448,0.575,0.045,-0.064,4B,950907,9967.0,16446.898,302.12,49.46,84.53,8.96,5.93,70.52,N,N,2449967.5,1995-09-07 04:34:06.898,44729.695,True
684,GRB 950909,1995-09-09,216.36,-0.11,1995-09-09 23:44:12.466,216.36,-0.11,0.0,,3788.0,4.26583e-06,Below Threshold,85452.466,False,950909,3788.0,4.3428e-06,4.3423e-08,5.3015e-06,3.7923e-08,1.5549e-05,9.8332e-08,1.7465e-05,9.4864e-07,5.277,0.292,27.264,5.201,0.146,27.392,4.954,0.071,27.52,4B,950909,9969.0,85452.466,216.36,-0.11,346.46,54.62,0.37,153.33,N,N,2449969.5,1995-09-09 23:44:12.466,44729.695,True
685,GRB 950911D,1995-09-11,69.69999999999999,54.03,1995-09-11 23:20:50.866,69.7,54.03,0.0,,3792.0,9.3483e-08,Below Threshold,84050.866,False,950911D,3792.0,2.0722e-07,2.3664e-08,2.3308e-07,2.0777e-08,4.9453e-07,5.2152e-08,0.0,5.7866e-07,0.834,0.176,-0.064,0.602,0.086,0.0,0.503,0.042,0.64,4B,950911D,9971.0,84050.866,69.7,54.03,152.5,4.77,5.81,141.48,N,N,2449971.5,1995-09-11 23:20:50.866,44729.695,True
686,GRB 950916A,1995-09-16,13.18,-0.06,1995-09-16 09:51:06.930,13.18,-0.06,0.0,,3800.0,8.922e-08,Below Threshold,35466.93,False,950916B,3800.0,1.852e-07,2.0588e-08,2.6379e-07,1.9609e-08,4.4321e-07,4.9452e-08,0.0,4.4883e-07,0.75,0.173,14.272,0.549,0.085,14.144,0.439,0.042,14.528,4B,950916B,9976.0,35466.93,13.18,-0.06,123.64,-62.93,4.43,94.48,N,N,2449976.5,1995-09-16 09:51:06.930,44729.695,True
687,GRB 950916B,1995-09-16,192.72,24.17,1995-09-16 21:23:16.274,192.72,24.17,0.0,,3801.0,1.7309e-07,Below Threshold,76996.274,False,950916,3801.0,1.7912e-07,3.1294e-08,3.2403e-07,2.4202e-08,9.8718e-07,7.0699e-08,2.4057e-07,4.8654e-07,1.398,0.217,1.664,1.105,0.105,1.856,0.697,0.05,1.92,4B,950916,9976.0,76996.274,192.72,24.17,300.49,87.04,1.95,78.46,N,N,2449976.5,1995-09-16 21:23:16.274,44729.695,True
688,GRB 950918,1995-09-18,39.27,53.62,1995-09-18 11:48:35.634,39.27,53.62,0.0,,3805.0,1.9537e-07,Below Threshold,42515.634,False,950918,3805.0,1.8294e-07,1.6695e-08,3.5949e-07,1.7123e-08,8.0575e-07,4.3038e-08,6.0552e-07,3.9984e-07,0.941,0.168,1.216,0.815,0.082,1.408,0.692,0.04,1.536,4B,950918,9978.0,42515.634,39.27,53.62,138.32,-6.06,3.79,122.69,N,N,2449978.5,1995-09-18 11:48:35.634,44729.695,True
689,GRB 950919B,1995-09-19,347.29999999999995,37.97,1995-09-19 23:38:55.474,347.3,37.97,0.0,,3807.0,1.102384e-07,Below Threshold,85135.474,False,950919B,3807.0,5.3506e-08,9.312e-09,9.3758e-08,9.3767e-09,4.3219e-07,2.4208e-08,5.2293e-07,2.2086e-07,1.223,0.216,0.0,0.828,0.102,0.0,0.663,0.05,0.256,4B,950919B,9979.0,85135.474,347.3,37.97,101.62,-20.64,2.85,166.45,N,N,2449979.5,1995-09-19 23:38:55.474,44729.695,True
690,GRB 950921A,1995-09-21,158.07,47.01,1995-09-21 05:49:07.122,158.07,47.01,0.0,,3811.0,3.44547e-07,Below Threshold,20947.122,False,950921,3811.0,1.4102e-06,2.2313e-08,6.9258e-07,1.4265e-08,7.9844e-07,3.3966e-08,5.4425e-07,3.492e-07,2.761,0.26,3.2,2.381,0.128,3.2,2.079,0.062,3.456,4B,950921,9981.0,20947.122,158.07,47.01,167.45,56.29,0.9,107.19,N,N,2449981.5,1995-09-21 05:49:07.122,44729.695,True
691,GRB 950922A,1995-09-22,244.65,39.77,1995-09-22 04:18:14.322,244.65,39.77,0.0,,3814.0,7.5588e-08,Below Threshold,15494.322,False,950922B,3814.0,1.6051e-07,9.2395e-09,1.1649e-07,7.5651e-09,2.0541e-07,1.8895e-08,2.7347e-07,2.3141e-07,2.546,0.23,0.832,2.281,0.113,0.896,1.225,0.05,1.536,4B,950922B,9982.0,15494.322,244.65,39.77,63.21,45.63,3.86,121.11,N,N,2449982.5,1995-09-22 04:18:14.322,44729.695,True
692,GRB 950922B,1995-09-22,160.79,37.21,1995-09-22 07:12:10.674,160.79,37.21,0.0,,3815.0,1.37986e-07,Below Threshold,25930.674,False,950922,3815.0,5.5713e-07,1.6114e-08,3.2578e-07,1.0448e-08,3.8863e-07,2.3943e-08,1.0832e-07,1.8092e-07,2.591,0.23,2.048,2.321,0.112,2.24,1.639,0.052,2.496,4B,950922,9982.0,25930.674,160.79,37.21,184.34,61.21,1.58,80.07,N,N,2449982.5,1995-09-22 07:12:10.674,44729.695,True
693,GRB 950926,1995-09-26,167.64999999999998,46.69,1995-09-26 17:45:19.282,167.65,46.69,0.0,,3819.0,2.70469e-07,Below Threshold,63919.282,False,950926,3819.0,7.4216e-07,3.6993e-08,6.6793e-07,2.6777e-08,1.2946e-06,7.6129e-08,0.0,7.1426e-07,1.102,0.193,0.384,0.93,0.096,0.896,0.85,0.047,1.728,4B,950926,9986.0,63919.282,167.65,46.69,161.64,62.14,2.83,89.53,N,N,2449986.5,1995-09-26 17:45:19.282,44729.695,True
694,GRB 951001,1995-10-01,214.04,50.73,1995-10-01 22:14:05.234,214.04,50.73,0.0,,3840.0,9.236031e-09,Below Threshold,80045.234,False,951001,3840.0,1.6743e-08,7.9451e-09,2.4936e-08,5.7467e-09,5.0509e-08,1.4091e-08,1.7231e-10,7.7006e-08,1.042,0.189,-0.064,0.595,0.091,0.0,0.308,0.044,0.576,4B,951001,9991.0,80045.234,214.04,50.73,94.35,61.44,8.92,87.56,N,N,2449991.5,1995-10-01 22:14:05.234,44729.695,True
695,GRB 951002,1995-10-02,46.05,-1.88,1995-10-02 21:33:06.098,46.05,-1.88,0.0,,3843.0,1.31599e-06,Below Threshold,77586.098,False,951002,3843.0,1.0604e-06,3.1862e-08,2.154e-06,3.5075e-08,6.8898e-06,9.2562e-08,3.0557e-06,6.8703e-07,2.514,0.224,9.792,2.332,0.11,9.984,2.213,0.054,9.984,4B,951002,9992.0,77586.098,46.05,-1.88,180.16,-49.41,0.63,78.77,N,N,2449992.5,1995-10-02 21:33:06.098,44729.695,True
696,GRB 951007,1995-10-07,204.22,8.66,1995-10-07 01:16:08.754,204.22,8.66,0.0,,3853.0,4.644930000000001e-07,Below Threshold,4568.754,False,951007,3853.0,3.8512e-07,4.7608e-08,5.3547e-07,4.3245e-08,8.9764e-07,1.0729e-07,2.8267e-06,1.3553e-06,3.306,0.354,0.768,3.075,0.177,0.768,2.093,0.081,0.832,4B,951007,9997.0,4568.754,204.22,8.66,335.23,68.63,2.42,167.41,N,N,2449997.5,1995-10-07 01:16:08.754,44729.695,True
697,GRB 951011,1995-10-11,40.86,-57.580000000000005,1995-10-11 21:34:39.282,40.86,-57.58,0.0,,3860.0,6.853084e-06,Below Threshold,77679.282,False,951011,3860.0,9.6644e-07,2.2313e-08,1.9634e-06,2.6396e-08,1.1904e-05,8.0514e-08,5.3697e-05,9.8215e-07,4.731,0.288,20.16,4.443,0.141,20.288,3.805,0.067,20.544,4B,951011,10001.0,77679.282,40.86,-57.58,277.75,-53.73,0.46,73.78,N,N,2450001.5,1995-10-11 21:34:39.282,44729.695,True
698,GRB 951013,1995-10-13,252.67999999999995,48.61,1995-10-13 23:18:09.330,252.68,48.61,0.0,,3864.0,2.363259000000001e-07,Below Threshold,83889.33,False,951013,3864.0,2.3355e-08,4.6446e-09,3.6144e-08,5.0454e-09,2.7146e-07,1.5316e-08,2.0323e-06,2.6815e-07,1.338,0.191,-0.704,1.106,0.091,-0.704,0.802,0.043,0.064,4B,951013,10003.0,83889.33,252.68,48.61,75.02,39.64,5.68,89.57,N,N,2450003.5,1995-10-13 23:18:09.330,44729.695,True
699,GRB 951014A,1995-10-14,167.84999999999997,-20.64,1995-10-14 12:06:04.210,167.85,-20.64,0.0,,3866.0,4.36355e-07,Below Threshold,43564.21,False,951014B,3866.0,2.3978e-07,1.1789e-08,2.5767e-07,8.9301e-09,1.2109e-06,2.5103e-08,2.6552e-06,2.662e-07,6.098,0.312,0.384,5.652,0.152,0.576,4.107,0.068,0.896,4B,951014B,10004.0,43564.21,167.85,-20.64,273.47,36.44,1.15,102.44,N,N,2450004.5,1995-10-14 12:06:04.210,44729.695,True
700,GRB 951015B,1995-10-15,2.991666666666666,-12.3,1995-10-15 16:27:39.314,2.99,-12.3,0.002,,3869.0,1.26836e-07,Below Threshold,59259.314,False,951015,3869.0,1.6039e-07,1.3197e-08,2.0184e-07,1.1696e-08,5.1302e-07,2.9335e-08,3.9311e-07,2.6123e-07,1.251,0.205,1.088,1.002,0.1,1.152,0.886,0.049,1.088,4B,951015,10005.0,59259.314,2.99,-12.3,89.05,-72.52,1.93,134.75,N,N,2450005.5,1995-10-15 16:27:39.314,44729.695,True
701,GRB 951016A,1995-10-16,35.81999999999999,-24.360000000000003,1995-10-16 00:41:21.394,35.82,-24.36,0.0,,3870.0,1.43403e-06,Below Threshold,2481.394,False,951016,3870.0,1.6063e-06,1.8774e-08,1.7633e-06,1.7256e-08,3.6776e-06,4.4185e-08,7.2931e-06,5.1946e-07,14.113,0.455,0.512,13.929,0.226,0.704,11.881,0.106,1.152,4B,951016,10006.0,2481.394,35.82,-24.36,210.45,-69.16,0.35,146.54,N,N,2450006.5,1995-10-16 00:41:21.394,44729.695,True
702,GRB 951016B,1995-10-16,118.99,-49.09,1995-10-16 19:53:28.754,118.99,-49.09,0.0,,3871.0,5.76456e-07,Below Threshold,71608.754,False,951016B,3871.0,3.7366e-07,2.4957e-08,5.437e-07,2.3734e-08,1.2413e-06,6.7601e-08,3.6059e-06,9.4875e-07,1.347,0.203,2.624,1.105,0.098,2.624,1.005,0.048,2.816,4B,951016B,10006.0,71608.754,118.99,-49.09,263.15,-10.53,2.27,77.42,N,N,2450006.5,1995-10-16 19:53:28.754,44729.695,True
703,GRB 951019,1995-10-19,161.51000000000002,-87.81,1995-10-19 13:24:04.722,161.51,-87.81,0.0,,3875.0,1.0803500000000005e-07,Below Threshold,48244.722,False,951019,3875.0,3.5286e-07,1.2759e-08,2.8148e-07,8.8741e-09,3.213e-07,1.9202e-08,1.2471e-07,1.4129e-07,3.023,0.226,0.128,2.802,0.112,0.32,2.161,0.053,0.96,4B,951019,10009.0,48244.722,161.51,-87.81,301.67,-25.25,1.8,90.6,N,N,2450009.5,1995-10-19 13:24:04.722,44729.695,True
704,GRB 951020,1995-10-20,356.42999999999995,6.64,1995-10-20 11:57:53.714,356.43,6.64,0.0,,3879.0,2.40045e-07,Below Threshold,43073.714,False,951020,3879.0,4.7972e-07,1.6928e-08,5.4728e-07,1.5339e-08,9.6529e-07,3.6305e-08,4.0816e-07,2.9293e-07,1.761,0.206,0.96,1.508,0.101,0.96,1.372,0.049,1.536,4B,951020,10010.0,43073.714,356.43,6.64,95.33,-52.67,1.41,101.71,N,N,2450010.5,1995-10-20 11:57:53.714,44729.695,True
705,GRB 951030A,1995-10-30,115.39,28.66,1995-10-30 05:26:37.554,115.39,28.66,0.0,,3886.0,1.93388e-07,Below Threshold,19597.554,False,951030B,3886.0,2.039e-07,1.2004e-08,2.2219e-07,1.1149e-08,5.9946e-07,2.9243e-08,9.0833e-07,3.3042e-07,2.268,0.208,0.192,2.11,0.102,0.384,1.48,0.047,0.896,4B,951030B,10020.0,19597.554,115.39,28.66,191.28,22.84,4.91,124.82,N,N,2450020.5,1995-10-30 05:26:37.554,44729.695,True
706,GRB 951102A,1995-11-02,337.48,-57.22,1995-11-02 00:31:50.450,337.48,-57.22,0.0,,3890.0,1.31714e-07,Below Threshold,1910.45,False,951102C,3890.0,2.1632e-07,1.6613e-08,3.3638e-07,1.5969e-08,5.0579e-07,4.3209e-08,2.5865e-07,3.7551e-07,1.43,0.23,2.24,1.054,0.11,4.736,0.777,0.054,3.008,4B,951102C,10023.0,1910.45,337.48,-57.22,332.74,-50.92,3.1,101.67,N,N,2450023.5,1995-11-02 00:31:50.450,44729.695,True
707,GRB 951102B,1995-11-02,138.56999999999996,46.99,1995-11-02 05:52:55.986,138.57,46.99,0.0,,3891.0,1.40546e-06,Below Threshold,21175.986,False,951102,3891.0,1.2557e-06,3.1111e-08,1.6787e-06,2.6695e-08,4.798e-06,8.046e-08,6.3222e-06,8.9058e-07,15.48,0.468,33.28,13.693,0.223,33.408,9.175,0.094,33.984,4B,951102,10023.0,21175.986,138.57,46.99,172.66,43.46,0.53,92.67,N,N,2450023.5,1995-11-02 05:52:55.986,44729.695,True
