NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID DELAY MAG XIMG YIMG
2 0.99 79.06786 4.063207 26.14 24.71604 0.1798067 0.003346841 44.69762 0.08256377 -92.22924 0.008707683 0.008157716 1 3447524 0.4791177,0.0 -1.4239614185731406,-1.6943211629600399 -0.07719478,0.0393382 -0.02752514,0.1094074
4 0.387 161.0646 4.063207 26.99 24.67546 1.275059 0.4273245 -134.8695 0.08208672 -82.00127 0.09243066 0.1325356 1 3445141 0.0,11.45351,11.35076,11.33749 -0.9051170771709014,-2.3145418894155974,-3.0337352896453043,-3.4797713245643713 0.3931217,-0.4078703,0.01990633,-0.1394606 0.6982575,-0.1860784,-0.4870866,-0.4602467
4 0.225 207.0141 4.063207 27.06 25.96493 2.341103 0.329412 36.89906 0.05543398 12.59381 0.1002191 0.1241126 1 3444824 14.06305,10.55025,11.21191,0.0 -0.9033793131029061,-1.9943218560033917,-1.591857956127964,-1.0950684423506394 0.1660227,-1.023102,-0.8432929,1.098304 -0.8568294,-0.2205713,0.5296988,0.7695809
2 0.92 138.3566 4.063207 25.7 25.87961 0.5845357 0.3762021 27.33615 0.05640202 -165.7526 -0.1028274 0.04992644 5 3447225 12.55425,0.0 0.17961076308233093,-0.908722515958283 0.1225989,-0.44736 -0.1258595,0.00386659
2 1.337 163.6817 4.063207 26.68 26.07521 0.7205825 0.5177164 41.60093 0.03194617 -166.2397 -0.1167994 -0.118755 5 3448914 0.0,33.06453 -0.6047934126559875,-1.3391854573576147 -0.4060347,0.08370117 -0.3537453,0.1748358
4 1.136 144.544 4.073343 26.66 24.71322 0.6108209 0.09860196 12.85666 0.05724697 -3.248391 -0.005284754 -0.01745705 1 3454628 0.0,0.7747963,3.231079,1.23846 -1.9467752929290294,-2.26675712725157,-1.4374430758622254,-2.286190042882295 -0.3104174,0.3003933,0.009387809,0.06595159 -0.1039797,-0.1004594,0.260973,-0.2871198
2 0.779 280.5434 4.073343 26.67 25.74801 2.993702 0.2201206 127.6574 0.08286077 -96.12505 -0.03545175 -0.5068915 1 3453113 0.0,202.3381 -0.976263416803304,-0.9219895909201908 0.08458569,0.3363752 -2.087927,0.8951682
2 1.796 67.76415 4.073343 26.76 26.16429 0.08348592 0.5835917 -175.3972 0.02747088 10.61417 -0.01551427 -0.003760169 1 3456554 0.0,0.6898494 -0.5957094259566443,-0.6253196330676459 -0.06306591,0.01287727 -0.009918918,0.02475863
2 0.928 155.2387 4.073343 26.96 26.16878 0.7917243 0.1721621 67.28482 0.02611881 -44.56105 -0.05762296 -0.1417422 1 3453745 0.0,19.41466 -1.1838495302355685,-0.791218536073261 -0.1787186,0.1003174 -0.5169064,0.2240162
2 0.586 189.2344 4.073343 26.97 26.08556 1.501693 0.3033051 -89.24475 0.05102511 -45.97116 0.006723657 0.3067244 1 3452274 42.10703,0.0 -0.9947523010241703,-0.8844358166843038 -0.08549401,-0.1127549 -0.434371,1.067075
4 1.066 179.0606 4.073343 27.12 25.56855 0.9375869 0.3189639 24.22363 0.03610947 14.99443 0.02074197 -0.06997574 2 3454363 3.010045,0.0,1.239047,14.99302 -1.737725931366994,-1.5514469199058032,-1.6994565937957997,-0.426147892798567 0.2233384,-0.3517878,0.5252496,-0.1271972 -0.4456566,-0.4098589,-0.07838553,0.3344924
2 0.674 88.10489 4.073343 26.81 25.91937 0.2891806 0.160603 85.85552 0.07256617 -26.0989 -0.0009446713 -0.04629269 5 3452635 0.0,1.45285 -1.4225766741650656,-0.8906336683322134 0.03505672,0.01360901 -0.1893635,0.09902072
4 1.424 225.9436 4.073343 27.03 25.44215 1.200962 0.3422376 170.0483 0.04026038 70.12966 0.05077081 0.01580362 5 3455636 25.19874,0.0,17.54247,18.41818 -1.450657211466275,-1.587845712549646,-2.700269593769899,-2.388128643133383 -0.2206276,0.6692855,-0.5089471,-0.197923 -0.5041489,0.03369212,0.2662374,0.5478042
4 1.56 310.456 4.073343 27.32 26.12267 2.046783 0.4521746 -135.3661 0.07593691 -79.79854 -0.08229507 0.1346509 5 3456021 149.6409,51.45014,0.0,58.39622 -0.28878497766130734,-1.9499499318520201,-1.1973259283639117,-1.7445868816799295 0.5703978,-0.9646429,0.2530716,-0.9730599 -0.5416877,-0.4184736,1.226669,0.3968062
4 0.826 184.9269 4.073343 27.51 26.03146 1.176261 0.2507925 -4.682922 0.06699906 -54.62276 0.0683534 0.006217282 5 3453293 13.83505,0.0,9.823439,9.824069 -1.427380144988414,-1.478538382557621,-4.707764376428209,-4.678975242108979 -0.3506234,0.6626868,-0.2726747,-0.2324153 -0.3582325,-0.1902679,0.5229562,0.5408713
4 0.942 149.9685 4.0835 26.14 24.34569 0.6505464 0.2745938 128.0931 0.04616162 128.9005 0.06060353 0.04231762 1 3460260 8.613909,0.0,0.456028,0.7796334 -0.31572230018408426,-1.7943064548453538,-2.08098116963885,-2.2887432246989783 -0.204116,0.4078941,0.03473832,0.2867569 -0.1533398,-0.09721411,0.4090493,0.2735727
2 1.815 271.6439 4.0835 26.51 25.62264 1.41059 0.3201453 176.3832 0.05018235 -9.833386 -0.1979611 -0.005341956 1 3463030 0.0,133.876 -0.8873646451101003,-1.7062336391767816 -0.9586329,0.4301965 0.04452836,0.2913432
4 1.153 217.771 4.0835 26.98 25.51534 1.460745 0.2620517 -0.6785774 0.1001074 -52.49658 -0.07891324 0.01311485 1 3461123 0.0,29.3503,24.79588,23.66022 -1.3292652395360829,-1.464655595118172,-2.029485606074614,-2.369898524265125 -0.7394292,0.4332416,0.0838789,0.4890236 0.3363463,0.3617312,-0.6374066,-0.4540207
2 0.777 139.6368 4.0835 27.23 25.27729 0.7088067 0.1380698 -69.29508 0.0513199 28.63022 -0.0435481 -0.01150903 1 3459542 4.096553,0.0 -1.9527093624768856,-2.347569556416222 0.3023309,-0.3750354 0.0578485,-0.1509139
2 0.728 148.9361 4.0835 25.79 25.85226 0.855329 0.2989098 165.7897 0.0263327 32.41555 0.249962 -0.07293322 5 3459319 0.0,26.1096 -0.7480467252081863,0.062264233952642994 0.6715845,-0.1586274 -0.1520503,0.05370626
2 0.701 201.8366 4.0835 26.24 26.18029 1.280603 0.3544045 -111.0052 0.06832912 -79.29139 0.1902091 0.03201319 5 3459201 34.75493,0.0 -0.05970561085706852,-1.2922420125321232 -0.4902039,0.602918 0.04176823,0.708872
4 1.251 215.2782 4.0835 26.42 25.39466 1.313461 0.4920583 51.22249 0.08512748 -1.74673 0.02283431 0.08697584 5 3461492 38.12732,22.31068,26.32888,0.0 -0.4625578195229718,-1.5322792249067043,-1.0253371149355297,-1.0319436458652966 0.2415055,-0.5862143,-0.4995914,0.505551 -0.4022934,-0.1989471,0.3014418,0.5312776
4 2.419 162.5549 4.093677 27.16 26.10756 0.3003263 0.5765308 -86.00851 0.06799536 158.2275 -0.03040135 -0.0004350555 1 3470359 1.514973,2.604437,8.983341,0.0 -1.4227989493449609,-1.0524401232304181,0.2701016553200146,-1.0834567886417492 -0.0608469,-0.1588681,0.101117,-0.1134989 -0.1519328,-0.03588689,0.009859578,0.1437421
4 1.005 86.89604 4.093677 26.46 24.82663 0.252545 0.1431707 25.90653 0.06552748 -124.9953 0.008844095 0.004302558 5 3467007 0.556104,0.0,0.4643943,0.4218081 -1.6333738404847489,-1.540255201725902,-2.081053196416983,-2.416484669563878 -0.09275117,0.1064711,0.02781895,-0.06909904 0.0466645,0.08612733,-0.1076513,-0.09540534
2 1.062 167.8804 4.093677 26.94 26.06999 0.8898355 0.07678229 -11.2741 0.04323004 -172.4244 -0.162894 -0.02864509 5 3467246 0.0,28.29433 -1.0926152149817738,-0.8700111332552545 -0.6131848,0.2644318 -0.08201095,0.06494603
2 0.494 190.1078 4.093677 27.26 25.88217 1.589867 0.1891697 -178.0058 0.03346254 131.2386 0.1564032 -0.05782611 5 3464838 0.0,19.71582 -1.377828089355551,-2.18488694566025 0.9206815,-0.5250446 -0.3078585,0.3536206
2 0.702 153.8155 4.093677 27.31 26.03609 0.9199771 0.1154018 -116.6613 0.03632649 -133.001 -0.08945139 -0.0763295 5 3465657 0.0,12.36518 -1.2739148514981085,-1.582939156557559 -0.4102599,0.2992352 -0.4222052,0.1634351
4 0.775 328.8516 4.093677 27.95 24.54853 3.54269 0.277586 -121.8102 0.05446388 -160.4679 0.3689371 -0.3638753 5 3466011 0.0,232.8277,0.3077526,0.562271 -3.40147075490264,-0.20852361088231042,-3.7704860212165476,-4.277105692665666 2.180848,-0.9417739,1.106568,1.666467 -0.7977946,0.8510834,-1.961751,-1.546359
4 0.886 126.7652 4.103875 26.65 25.96504 0.5838752 0.5812433 17.69303 0.04720499 -122.1878 0.07510542 0.01286621 1 3473076 6.500594,7.469133,0.0,6.668995 -1.7637270282582378,-0.4300302186314003,-0.6849613972953318,-1.1477073566308265 -0.1667652,-0.1298769,0.3482226,-0.02968778 -0.1511163,0.1318966,0.1240159,-0.2167232
4 1.963 176.1976 4.103875 26.79 25.71737 0.4689501 0.5838303 -103.3237 0.04110038 -57.50267 0.0848096 -0.01982959 1 3476388 0.0,3.291307,21.83427,1.955536 -1.0726348540353134,-1.1957992501189676,0.889123650268222,-1.3868683955628156 0.1574014,0.2935733,-0.1203252,0.2411695 -0.2838337,-0.03443322,0.02608959,0.1775741
4 0.763 228.5599 4.103875 26.91 25.99202 1.820262 0.6063322 -65.68862 0.06275446 -94.47877 0.3363285 0.1402003 1 3472540 6.380718,78.26048,12.92701,0.0 -1.1809307177468742,1.2536037165144878,-0.9179833909010605,-0.9378004435518804 0.9785815,-0.3438557,1.015667,0.3553525 -0.5421273,-0.144425,0.3404546,1.168118
2 1.554 227.5097 4.103875 27.34 25.73579 1.128021 0.2178417 64.67997 0.06874128 -49.75805 0.01326707 0.08397561 1 3475533 0.0,33.91248 -1.6042109130404918,-2.592399198499427 0.007787904,-0.2204938 0.6725053,-0.4321747
2 1.649 226.4644 4.103875 27.04 25.96798 1.047072 0.1166585 134.8717 0.04587427 -3.699903 -0.1115485 -0.04592716 5 3475788 0.0,50.08755 -1.574480604255366,-1.0720218092778746 -0.6670616,0.3328861 -0.07930561,0.2312805
4 1.173 205.5891 4.103875 27.13 26.08891 1.217302 0.4700034 -103.9319 0.02833539 -144.7275 -0.07471248 0.02889032 5 3474305 0.901116,26.49577,8.532195,0.0 -1.2748474701217138,-0.126688754342092,-1.0410873980189463,-1.2747682723113787 -0.4227886,0.4120634,-0.5687986,-0.02908542 -0.5019495,-0.127985,0.1587188,0.6499276
2 0.871 105.6818 4.114093 26.46 25.68269 0.3706006 0.5390708 -102.5606 0.03069958 -7.763708 0.01927135 0.06005264 1 3479545 0.0,3.725645 -0.7773054643542028,-1.6705096657015015 0.07074058,-0.1146666 0.2489578,-0.07192999
2 1.112 219.2805 4.114093 26.46 25.59187 1.353833 0.1662997 -0.7638931 0.03671013 -65.87526 0.08600531 0.1458196 1 3480571 47.07518,0.0 -0.8681327605645085,-2.1854059663536876 -0.2211394,0.4819631 -0.4628628,0.6940772
2 1.417 91.20108 4.114093 26.9 25.75071 0.195407 0.2574267 87.73203 0.07414067 -3.246717 0.008173637 -0.0284384 1 3481646 0.0,1.683457 -1.4946623060325324,-1.1492884355540542 0.03607566,-0.02581922 -0.1203846,0.06496078
4 0.847 115.6112 4.114093 26.95 25.977 0.4750066 0.5027127 -37.86413 0.04015301 -8.113328 0.0307818 0.02796358 1 3479438 3.422628,0.0,1.234822,0.7267333 0.18552920915369656,-1.0366175085438487,-0.9729954194804231,-1.3141830912068104 -0.09437712,0.2675036,0.1110015,-0.1228078 -0.1187424,-0.05659866,0.2011073,0.2141194
2 1.141 176.6038 4.114093 27.3 26.11155 0.9445699 0.1839119 178.9145 0.04450529 -36.36953 0.1093356 -0.03813134 1 3480688 0.0,23.27781 -1.1884522095892205,-2.191604697896611 0.5629602,-0.3086054 -0.1900563,0.1740669
2 0.949 168.6553 4.114093 26.97 26.18619 0.9288524 0.4907398 -42.45391 0.07513817 -145.9127 -0.2052138 0.09997122 5 3479863 35.27594,0.0 -0.7872223217161951,-0.7838101913278244 0.2445303,-0.6169638 -0.04382269,0.3034448
4 1.289 165.1962 4.114093 27.14 26.13924 0.7153149 0.5360989 25.69095 0.05343731 48.84397 -0.03951043 0.09178926 5 3481253 18.60266,2.331133,4.266133,0.0 0.6649010272017932,-1.2543466713223792,-1.0007602885142628,-1.0010936925268845 0.08421913,-0.4033682,-0.2064145,0.223597 -0.1709418,0.03630847,0.3197068,0.3806775
4 2.429 155.5966 4.114093 27.27 25.87193 0.2525474 0.3620018 -169.6063 0.04673119 -177.1777 0.01098209 -0.03474692 5 3483394 1.204324,0.0,8.491872,1.320776 -2.1787356043207313,-1.3980663390260408,0.07334460002560804,-2.2009148100718443 -0.08902337,0.1566628,-0.01965106,-0.01203543 -0.1359767,-0.07750855,0.08864462,-0.1587804
2 0.808 149.9685 4.124331 26.5 25.9335 0.7729798 0.1777876 165.9342 0.03606588 -91.11043 0.1216434 0.06621625 1 3485682 14.39884,0.0 -0.5665023404306572,-1.5045176243027523 -0.205409,0.4768305 -0.1467486,0.2166342
4 1.628 92.46982 4.124331 27.26 25.76817 0.1569743 0.5124841 11.17273 0.03226391 99.82598 0.007474053 -0.02512977 1 3488655 0.0,1.632095,0.1436949,0.116684 -1.4918294025231424,0.36645434205892696,-2.0373750622755225,-2.0017038747283684 0.08885907,-0.01174942,0.00750166,-0.04273832 -0.06071367,0.05044602,-0.1053434,-0.09622788
2 0.569 141.5794 4.124331 25.91 25.14924 0.8681043 0.4298295 141.2868 0.05480221 -93.01502 0.1115835 -0.1474239 5 3484727 0.0,14.00041 -0.7607625205488323,-1.3208427075933358 0.3712789,-0.09688036 -0.5002563,0.2307922
2 0.905 115.8777 4.124331 27.11 25.39429 0.4374598 0.2777863 14.33679 0.07920503 102.7229 0.02063329 -0.01948402 5 3486108 0.0,1.98767 -2.394323425831047,-1.715713911194558 0.2043218,-0.1104756 -0.1428178,0.160948
2 0.772 157.0363 4.124331 28.78 26.15719 0.8833416 0.1213979 107.7144 0.0331854 12.82482 0.02875445 -0.0191025 5 3485538 0.0,3.883775 -2.62281334360078,-2.8621979906464756 0.3810352,-0.3769996 -0.288238,0.1652768
4 0.581 252.9298 4.13459 26.36 25.58503 2.728451 0.4897138 -10.98509 0.03044597 -131.9724 -0.03428251 -0.06196714 1 3491221 26.25321,6.659516,0.0,39.48438 -0.77496918629127,-1.310787420795825,-1.1983234386599135,-0.4097794831171868 -0.12061,1.298827,-1.412186,0.1926095 -1.185485,-0.3585379,-0.05054813,1.042507
2 2.401 187.4995 4.13459 26.53 25.01997 0.4244189 0.1015239 175.5682 0.05747977 145.9269 -0.02349029 0.01882948 1 3496303 11.31274,0.0 -1.9985319699693083,-1.5100286140769634 0.06110988,-0.2251792 -0.1796054,0.1337155
4 0.672 114.2878 4.13459 26.74 25.98872 0.5535451 0.4851416 -166.4118 0.1010598 -166.8641 0.02324617 0.06599841 1 3491572 4.702062,2.252594,2.382268,0.0 0.5317124988217411,-1.5100731989877068,-1.1927093975270084,-0.7512811066800325 0.008417224,-0.2483754,-0.1361264,0.2990038 -0.1393325,0.09327174,0.2050594,0.1756622
4 1.392 164.8162 4.13459 27.16 25.38872 0.6041452 0.4241165 3.208394 0.04604036 -95.38479 -0.001919991 -0.06819138 1 3494483 0.0,12.98845,1.291084,1.285197 -1.7712765984738634,-0.29534588866229916,-3.6750230937730706,-3.654520012817229 -0.2474536,-0.0101868,0.1424591,0.1945622 -0.2954414,0.2376757,-0.3468674,-0.3176693
2 0.799 271.0192 4.13459 25.7 25.12077 2.649035 0.3737587 -145.34 0.0976277 -143.1107 -0.41357 -0.1403444 5 3492109 0.0,183.694 -0.705514923888749,-0.5792288086033222 -1.735079,0.8245343 -0.9805814,-0.2981115
2 0.312 124.7384 4.13459 26.13 25.42223 0.7605374 0.1498265 -149.539 0.07436279 48.95748 0.03790817 0.1186464 5 3490380 4.437211,0.0 -0.7077717351265203,-1.0504791414464196 -0.003019515,0.2783934 -0.2499441,0.4566137
2 1.065 182.3896 4.144869 26.8 26.13854 1.065635 0.3340291 51.09544 0.04178583 92.75658 -0.08911049 -0.2377866 1 3499720 0.0,52.37665 -0.7775081509176127,-0.6614578654587616 -0.3020965,0.04515117 -0.7377957,0.2696749
4 1.456 133.6596 4.144869 27.07 25.81872 0.4233067 0.4406918 -111.6218 0.0254546 123.003 -0.02742769 -0.005260236 1 3501072 0.0,4.8452,2.154755,1.667302 -1.25127556163318,-0.38984768834109335,-1.3691082247400348,-1.6601935048357077 -0.1364457,0.1572876,-0.1819453,-0.03623681 -0.1957408,-0.03429892,0.1062105,0.2155338
2 1.144 142.2329 4.15517 25.73 25.41381 0.5318582 0.4069189 -36.1025 0.05883757 55.09431 0.0258887 0.06664353 5 3506334 8.815155,0.0 -0.31619140448429695,-1.7897218539669817 -0.09980208,-0.0160841 -0.1744589,0.3507692
4 2.021 86.69619 4.15517 26.68 26.06028 0.1369197 0.5026011 37.93993 0.08470796 49.14275 -0.009958787 0.007577959 5 3508544 0.0,1.02706,0.4020494,0.1728589 -0.9073266876698978,0.45584466731316453,-0.619720905198785,-1.0300289311759339 -0.06912995,0.02503866,-0.03473817,0.03146132 -0.0290908,-0.0270894,0.0484652,0.06379832
2 0.918 147.9108 4.16549 27.22 26.01126 0.6417896 0.2956871 -126.3342 0.04763237 -21.14251 0.01115825 -0.04789166 1 3511786 6.014258,0.0 -1.2087439407414142,-1.9121647394960184 -0.1620431,-0.09669702 0.2526361,-0.3858181
2 1.583 169.0441 4.16549 25.58 24.05562 0.5664799 0.1598072 100.7182 0.03590311 61.63849 -0.02430492 0.03116833 5 3514069 9.479746,0.0 -1.5243751644048413,-1.749992344975428 0.2352632,-0.09264959 -0.11778,0.3441427
2 1.121 286.4178 4.175831 26.82 25.57828 2.512379 0.1728719 -35.22897 0.04589455 -26.94987 -0.1982473 0.1164578 1 3518963 0.0,121.7961 -1.2417226493909308,-3.2826148071458623 -1.311591,1.029668 0.7822393,-0.1291101
4 0.818 172.1869 4.175831 26.82 25.37513 1.059517 0.3917626 -133.8876 0.04480218 -60.31752 0.03827363 0.02164422 1 3517630 6.973351,8.92625,0.0,5.768466 -1.5813360643826677,-1.2193747949411138,-1.444865768274263,-2.0734509873000935 0.2763033,-0.4130627,0.3932629,-0.2074951 -0.4142273,0.2020852,0.4164422,-0.4562926
2 1.253 90.78205 4.175831 27.33 25.80167 0.2113166 0.04213839 70.11249 0.04296581 38.57308 0.001258568 -0.01685918 1 3519461 0.0,0.9361496 -1.9295373247309033,-1.5283346529441577 -0.03324152,-0.02863427 -0.1245349,0.08673144
2 0.612 202.7683 4.175831 26.53 25.82383 1.613627 0.1681156 48.53099 0.07474 46.22852 0.03398462 0.2365119 2 3516818 41.16895,0.0 -0.7061734799641185,-1.0796846023536453 0.1289684,0.4981963 -0.5529887,1.017827
4 1.599 325.8367 4.175831 27.08 26.15897 2.212736 0.4901046 85.79239 0.04748808 -91.3986 0.3051623 0.1180044 5 3520568 109.3641,110.9226,298.1492,0.0 -2.1608262569911654,-2.017432476369454,0.4512987560159306,-0.9210328900778555 0.8504202,1.086067,-0.6466674,0.6945108 -0.8929309,-0.5357747,-0.04825499,1.314306
2 0.247 295.8012 4.186194 26.66 25.14327 4.408918 0.06786676 95.23335 0.04547769 -131.8141 0.04110147 0.4867328 1 3522188 74.05938,0.0 -1.6013948837836414,-1.5167298127437174 0.1230646,0.6413823 -1.709201,2.669144
4 0.689 115.6112 4.186194 26.71 25.76021 0.5406984 0.493266 -36.4495 0.0416348 99.28763 -0.04017889 0.009964488 1 3523525 2.384921,3.197723,0.0,2.124232 -1.0402213820756898,-0.4093081689480516,-0.9497850255350775,-1.5935889735739572 -0.0861578,0.1561187,-0.2540805,0.1171274 -0.2155615,0.112242,0.1790188,-0.2141216
2 2.567 186.638 4.186194 25.73 24.98186 0.3840813 0.2400127 -49.7094 0.05482052 70.68511 0.05148117 -0.05941571 5 3528216 0.0,27.3439 -1.0626174906010142,-0.7481355788971891 0.1488314,-0.08409685 -0.2269846,0.07840505
2 1.301 102.3293 4.186194 26.2 26.00608 0.2520239 0.3406844 143.6673 0.03232389 16.47829 0.007716996 -0.04744273 5 3526057 0.0,3.398933 -1.1938677219223552,-0.1939220839135433 0.0857432,0.01186779 -0.1594112,0.08154203
2 2.179 222.331 4.186194 26.24 25.60986 0.6962288 0.06845149 -168.5207 0.03535772 42.23876 0.08711705 -0.06691056 5 3527927 0.0,47.63277 -1.7761250686489314,-0.6301394239733746 0.4062973,-0.1787588 -0.2130268,0.1643906
2 0.718 181.134 4.186194 26.4 25.72421 1.281109 0.06888481 97.4981 0.05654719 -103.576 0.05252981 -0.2486798 5 3523652 0.0,37.61898 -1.0542623037349381,-0.6757862035857336 0.08136524,-0.1109907 -0.9082275,0.358358
2 0.237 187.9317 4.186194 26.57 25.86143 1.853927 0.4478313 2.052619 0.04347646 66.17188 -0.4773443 -0.09531047 5 3522168 0.0,29.04178 -0.7085730905771117,-0.7215976644534384 -1.376004,0.4252553 -0.2977482,0.1410114
2 1.259 117.2195 4.186194 26.73 25.79413 0.3844113 0.05685375 -111.2989 0.06743495 16.19857 -0.04715933 -0.04578401 5 3525916 0.0,6.162582 -1.1672190751211209,-0.9358744625930866 -0.2108283,0.08119534 -0.1574256,0.09256278
2 1.002 118.0321 4.186194 26.76 25.92598 0.4661098 0.2004936 -164.2842 0.04825439 -168.6215 -0.09559348 -0.000177039 5 3524874 0.0,7.957648 -0.8884961283691575,-0.8340196580648601 -0.3346544,0.1313715 -0.03144714,-0.02260846
2 0.352 179.8871 4.186194 27.02 26.01688 1.523147 0.1487058 3.489704 0.02978982 56.17876 -0.2558136 0.001681818 5 3522366 0.0,19.51722 -1.258235059317287,-1.003120846766696 -1.016453,0.5059465 -0.1008877,-0.05318535
4 1.723 188.7991 4.196576 28.01 25.91538 0.6491892 0.129055 42.06877 0.02355387 -132.3422 -0.02389898 0.00699687 1 3533535 0.0,8.817726,3.280023,3.237934 -2.0946182413370114,-1.632942491713596,-3.579174785650145,-3.5781677066590505 -0.3543184,0.2565807,-0.09440086,0.03498753 -0.1573609,-0.18724,0.3479587,0.3621461
2 1.059 160.3245 4.196576 25.45 25.664 0.7850865 0.3938314 161.521 0.01764712 1.721699 -0.1554607 0.1636336 5 3531518 35.15954,0.0 0.21399982028207656,-0.7312393837142952 0.07534715,-0.5150435 -0.148645,0.3688487
2 1.302 83.75293 4.196576 25.71 25.36453 0.1979649 0.3222667 141.8593 0.03321066 159.8085 0.04318374 -0.03389632 5 3532403 0.0,2.757848 -0.6929814900717889,-0.34547402238230523 0.1256999,-0.03273844 -0.09158894,0.02710133
2 1.276 305.4921 4.196576 26.54 25.16931 2.189596 0.07026742 106.1327 0.06984976 -122.9157 -0.0996557 0.1003588 5 3532325 92.01096,0.0 -1.370687561304562,-2.143575504245666 0.8624187,-0.1755594 -0.5603922,1.367542
2 0.687 115.3453 4.20698 27.02 26.03949 0.5556777 0.1667192 179.216 0.06864824 165.7477 -0.0815082 0.007753828 1 3536344 0.0,4.936539 -0.9805144114668606,-2.111231925758285 -0.3630344,0.1900077 0.04671348,-0.00734282
2 2.168 271.6439 4.20698 25.97 26.15564 1.173852 0.2096782 23.1315 0.05142929 44.18317 -0.2253303 -0.2583609 5 3540772 0.0,245.3971 -0.7526580448027792,0.18563715392512142 -0.6815756,0.1259416 -0.6651171,0.1868475
4 1.02 203.2357 4.20698 26.24 25.60018 1.40086 0.4735445 80.29012 0.02878509 71.29116 0.04370945 -0.00630011 5 3537803 0.5596022,12.95398,21.54137,0.0 -1.1333623685375185,-0.639820692432541,-0.21168819660621851,-1.1161464111614852 -0.01645621,0.5735963,-0.4903947,0.2514113 -0.7071116,-0.1100917,0.08805374,0.6678994
4 1.971 197.697 4.20698 26.35 25.62957 0.7046844 0.484688 -144.5699 0.07948025 26.47624 0.09055334 -0.007539613 5 3540511 40.15502,0.0,26.75978,26.8014 0.18925447879839133,-0.7204273677819116,-2.6290233822747924,-2.494912826830355 -0.1578471,0.4425626,-0.08805004,-0.01485914 0.1333368,0.1634684,-0.3002452,-0.3068935
