name,ra_deg,dec_deg,redshift,lumdist_mpc,type,discover_date
AT2022bwf,181.2389083333333,21.59219722222222,,,Candidate,2022/02/02
AT2022bwg,139.97267499999998,15.666272222222222,,,Candidate,2022/02/05
AT2022bwh,241.61200416666668,19.64155277777778,,,Candidate,2022/02/06
AT2022bwi,194.53944166666665,-31.525855555555555,,,Candidate,2022/02/10
AT2022bwj,103.7422,34.29731944444444,,,Candidate,2022/02/06
AT2022bwk,109.09681249999998,38.16526388888889,,,Candidate,2022/02/06
AT2022bwl,211.38237916666665,34.873125,,,Candidate,2022/01/21
AT2022bwm,144.71681666666663,29.923780555555556,,,Candidate,2022/01/29
AT2022bwn,237.73501666666664,18.944544444444446,,,Candidate,2022/02/07
AT2022bwo,217.45699999999997,-23.003391666666666,,,Candidate,2022/02/04
AT2022bwp,216.3243208333333,-19.302383333333335,,,Candidate,2022/02/04
AT2022bwq,160.08861249999995,30.970841666666665,,,Candidate,2022/02/06
AT2022bwr,180.92623749999998,32.955936111111114,,,Candidate,2022/01/18
AT2022bws,209.4613958333333,12.523072222222224,,,Candidate,2022/02/08
AT2022bwt,151.8862333333333,9.786791666666666,,,Candidate,2022/01/31
AT2022bwu,211.34422916666665,-16.78978888888889,,,Candidate,2022/02/04
AT2022bwv,118.08362916666667,44.04293333333333,,,Candidate,2022/02/07
AT2022bww,192.18850416666666,-14.304219444444445,,,Candidate,2022/02/04
AT2022bwx,226.14014999999998,0.8465833333333334,,,Candidate,2022/02/05
AT2022bwy,215.8026083333333,9.71446111111111,,,Candidate,2022/02/08
AT2022bwz,184.36560416666666,1.9761055555555558,,,Candidate,2022/02/08
AT2022bx,3.0731916666666663,-22.841066666666666,,,Candidate,2022/01/06
AT2022bxa,207.86332499999997,37.60575,0.061931,286.832,Candidate,2022/02/06
AT2022bxb,186.0080458333333,-14.328199999999999,,,Candidate,2022/02/04
AT2022bxc,132.28779583333332,51.202194444444444,,,Candidate,2022/02/07
AT2022bxd,81.82391249999999,-16.878494444444446,,,Candidate,2022/02/05
AT2022bxe,107.14133333333334,44.175780555555555,,,Candidate,2022/02/06
AT2022bxf,239.5255875,18.763141666666666,,,Candidate,2022/02/07
AT2022bxg,125.11566249999998,55.84048888888889,,,Candidate,2022/02/07
AT2022bxi,217.53302916666664,-20.940366666666666,,,Candidate,2022/02/04
AT2022bxj,147.74306666666666,28.084055555555555,,,Candidate,2022/02/06
AT2022bxk,219.19916666666666,-22.144205555555555,,,Candidate,2022/02/04
AT2022bxl,204.6708708333333,20.85099166666667,,,Candidate,2022/02/05
AT2022bxm,224.10369583333332,17.511536111111113,,,Candidate,2022/02/07
AT2022bxo,181.9832625,20.0066,0.060734,281.052,Candidate,2022/02/02
AT2022bxp,227.90864166666665,24.16005,0.052208,240.146,Candidate,2022/02/07
AT2022bxq,149.35499166666665,14.902838888888889,,,Candidate,2022/01/06
AT2022bxr,90.74538749999999,46.44583333333333,0.076226,356.559,Candidate,2022/02/06
AT2022bxs,209.10447499999998,22.43884166666667,0.052796,242.952,Candidate,2022/02/05
AT2022bxt,223.97844583333332,-17.272322222222222,,,Candidate,2022/02/04
AT2022bxv,9.219158333333333,31.840691666666665,,,Candidate,2022/02/11
AT2022bxw,199.33847499999996,-9.004994444444444,,,Candidate,2022/01/21
AT2022bxy,233.66454166666665,21.266272222222224,,,Candidate,2022/02/07
AT2022bxz,209.4660833333333,10.851772222222221,,,Candidate,2022/02/08
AT2022by,11.220129166666664,-25.856019444444446,,,Candidate,2022/01/06
AT2022bya,148.21033749999998,6.202844444444445,,,Candidate,2022/02/05
AT2022byb,128.04231249999998,47.29124722222222,,,Candidate,2022/01/10
AT2022byc,275.17701249999993,38.28610833333333,,,Candidate,2022/02/11
AT2022byd,164.3519083333333,8.534088888888888,,,Candidate,2022/02/08
AT2022bye,168.3353875,29.617297222222223,,,Candidate,2022/01/31
AT2022byg,278.5755625,31.606797222222223,,,Candidate,2022/02/11
AT2022byh,258.04317499999996,10.359394444444444,,,Candidate,2022/02/11
AT2022byk,280.4707875,44.62657222222222,,,Candidate,2022/02/11
AT2022byl,242.14864999999998,35.389780555555554,,,Candidate,2022/01/21
AT2022bym,276.95785833333326,57.83830277777778,,,Candidate,2022/02/11
AT2022byn,275.93318333333326,60.60927777777778,,,Candidate,2022/02/11
AT2022byo,279.28634166666666,64.5641611111111,,,Candidate,2022/02/11
AT2022byp,270.54734583333334,75.76755277777778,,,Candidate,2022/02/11
AT2022byq,285.12424999999996,50.35705277777778,0.085724,403.595,Candidate,2022/02/11
AT2022byr,278.096525,40.802391666666665,,,Candidate,2022/02/11
AT2022bys,192.10196249999998,-3.8231916666666663,,,Candidate,2022/02/10
AT2022byt,176.05334999999997,2.4681305555555557,,,Candidate,2022/01/26
AT2022byu,108.58710416666665,-18.10310555555556,,,Candidate,2022/02/11
AT2022byv,127.54636666666664,66.59457222222221,,,Candidate,2022/02/10
AT2022byw,100.15367916666666,-27.475994444444442,0.041555,189.69,Candidate,2022/02/10
AT2022byx,130.90587083333332,66.00486111111111,,,Candidate,2022/02/10
AT2022byy,190.32289583333332,-7.741286111111111,,,Candidate,2022/02/10
AT2022byz,178.54230833333332,2.3575500000000003,,,Candidate,2022/01/14
AT2022bz,18.019512499999998,-33.80556111111111,0.031061,140.708,Candidate,2022/01/06
AT2022bza,171.06910416666668,15.095197222222223,,,Candidate,2022/02/10
AT2022bzb,190.827375,-5.710122222222222,,,Candidate,2022/02/10
AT2022bzc,90.65727916666665,-23.94945,,,Candidate,2022/02/10
AT2022bzd,173.76802083333334,7.964788888888889,,,Candidate,2022/01/27
AT2022bze,153.57316249999997,-7.213205555555556,,,Candidate,2022/02/10
AT2022bzf,228.7829958333333,-17.1231,,,Candidate,2022/02/10
AT2022bzg,178.3508458333333,2.691563888888889,,,Candidate,2022/02/10
AT2022bzh,158.4587125,-2.942175,0.0646,299.8,Candidate,2022/02/10
AT2022bzi,224.7805166666666,-21.43733611111111,,,Candidate,2022/02/10
AT2022bzj,175.37079166666663,8.261616666666667,,,Candidate,2022/02/10
AT2022bzk,168.72289999999998,4.344952777777777,,,Candidate,2022/02/10
AT2022bzl,172.83228749999998,6.890613888888889,,,Candidate,2022/02/10
AT2022bzm,276.0086458333333,20.129841666666668,,,Candidate,2022/02/11
AT2022bzn,272.13853333333327,9.960658333333333,0.057017,263.161,Candidate,2022/02/11
AT2022bzo,285.5728041666667,55.54042222222222,,,Candidate,2022/02/11
AT2022bzp,288.3987041666666,75.16575277777778,,,Candidate,2022/02/11
AT2022bzq,269.1297583333333,62.68793888888889,,,Candidate,2022/02/11
AT2022bzr,274.81549999999993,63.74208888888889,,,Candidate,2022/02/11
AT2022bzs,271.6837125,14.92555,,,Candidate,2022/02/11
AT2022bzt,259.7250916666667,8.441272222222223,0.035358,160.678,Candidate,2022/02/11
AT2022bzu,254.96607916666667,9.967080555555556,,,Candidate,2022/02/11
AT2022bzv,260.2044541666666,13.468052777777778,,,Candidate,2022/02/11
AT2022bzw,274.5671,66.41989444444445,0.097831,464.357,Candidate,2022/02/11
AT2022bzx,153.51962083333328,76.3506111111111,0.241221,1248.45,Candidate,2022/02/11
AT2022bzy,174.29913333333332,65.37769999999999,,,Candidate,2022/02/11
AT2022bzz,176.23012499999996,63.61317777777778,,,Candidate,2022/02/11
AT2022ca,11.063820833333331,-28.6383,0.043166,197.273,Candidate,2022/01/06
AT2022caa,183.76039166666664,-14.562605555555557,,,Candidate,2022/02/11
AT2022cab,195.95854583333332,-11.251305555555556,,,Candidate,2022/02/11
AT2022cac,198.53942916666665,-11.257586111111111,,,Candidate,2022/02/11
AT2022cad,173.08058749999998,68.06950555555555,,,Candidate,2022/02/11
AT2022cae,254.63163333333327,5.591797222222222,,,Candidate,2022/02/11
AT2022caf,192.18595,74.69187222222223,,,Candidate,2022/02/11
AT2022cag,185.33949166666662,64.12797777777777,0.038288,174.364,Candidate,2022/02/11
AT2022cah,191.43480416666665,47.59750277777778,,,Candidate,2022/02/11
AT2022cai,207.73767916666665,28.831433333333333,,,Candidate,2022/02/11
AT2022caj,193.0001583333333,-2.0704472222222225,,,Candidate,2022/01/30
AT2022cak,226.8638208333333,-20.919911111111112,,,Candidate,2022/02/10
AT2022cal,255.39984999999993,-10.632958333333335,,,Candidate,2022/02/11
AT2022cam,16.297562499999998,80.45201944444445,0.058852,271.983,Candidate,2022/02/12
AT2022cao,136.43833333333333,12.175555555555555,,,Candidate,2022/02/12
AT2022caq,34.157849999999996,10.288208333333333,0.061143,283.026,Candidate,2022/02/12
AT2022cas,71.81404166666665,-15.351080555555555,,,Candidate,2022/02/12
AT2022cau,190.47047916666665,38.795405555555554,,,Candidate,2022/02/11
AT2022cav,171.26066249999997,22.86179166666667,,,Candidate,2022/02/12
AT2022cbq,270.29937499999994,66.7133388888889,,,Candidate,2022/02/11
AT2022cbr,256.1135083333333,34.96339444444445,,,Candidate,2022/02/11
AT2022cbs,144.90921666666665,39.469750000000005,,,Candidate,2022/02/07
AT2022cbt,191.42578749999998,18.18192777777778,,,Candidate,2022/02/07
AT2022cbu,213.7646125,35.587983333333334,,,Candidate,2022/01/26
AT2022cbv,133.69857916666666,59.344875,,,Candidate,2022/02/10
AT2022cbx,179.3452708333333,15.029991666666668,,,Candidate,2022/02/09
AT2022cby,131.69879583333332,-9.136372222222223,0.066105,307.059,Candidate,2022/02/12
AT2022cc,351.303225,-24.39408611111111,0.049187,225.763,Candidate,2022/01/06
AT2022ccb,135.32014166666667,58.24390555555556,,,Candidate,2022/02/12
AT2022ccc,185.52252499999997,-0.4730611111111111,,,Candidate,2022/02/10
AT2022ccd,11.689324999999998,42.810630555555555,,,Candidate,2022/02/12
AT2022cce,302.8343416666666,19.75085,,,Candidate,2022/02/11
AT2022ccf,301.50309166666665,11.149188888888888,,,Candidate,2022/02/11
AT2022cch,303.7282291666666,18.645016666666667,,,Candidate,2022/02/11
AT2022cci,301.95930416666664,17.973252777777777,,,Candidate,2022/02/11
AT2022cck,306.47379583333327,21.027102777777777,,,Candidate,2022/02/11
AT2022ccm,123.12638333333332,49.20950555555556,0.076635,358.573,Candidate,2022/02/12
AT2022ccn,118.09771666666666,37.345733333333335,,,Candidate,2022/02/12
AT2022cco,145.27531666666667,52.19633888888889,,,Candidate,2022/02/12
AT2022ccp,123.27820416666665,54.300916666666666,,,Candidate,2022/02/12
AT2022ccq,152.1716208333333,64.6768388888889,0.118131,568.233,Candidate,2022/02/12
AT2022ccs,154.52226249999998,39.42076111111111,,,Candidate,2022/02/12
AT2022cct,198.71472916666661,50.69991388888889,0.112364,538.471,Candidate,2022/02/12
AT2022ccu,61.77827499999998,-75.6321,0.057462,265.299,Candidate,2022/02/11
AT2022ccw,65.92598333333333,-25.936002777777777,,,Candidate,2022/02/12
AT2022ccx,193.1895625,76.13053055555555,,,Candidate,2022/02/12
AT2022ccy,177.48249999999996,-12.601972222222221,0.102241,486.712,Candidate,2022/02/12
AT2022cd,0.9643375,-21.232644444444443,,,Candidate,2022/01/06
AT2022cda,159.01903749999997,47.635152777777776,0.150527,739.054,Candidate,2022/02/12
AT2022cdb,171.8892458333333,5.591280555555556,0.102051,485.746,Candidate,2022/02/12
AT2022cdc,173.7248833333333,22.452388888888887,0.181524,908.118,Candidate,2022/02/12
AT2022cdd,161.45621249999996,66.93946666666668,,,Candidate,2022/02/12
AT2022cde,136.30095,-16.63633611111111,,,Candidate,2022/02/12
AT2022cdf,135.23524166666667,22.503919444444445,0.187766,942.81,Candidate,2022/02/12
AT2022cdg,111.66995833333333,63.872025,,,Candidate,2022/02/12
AT2022cdi,39.330033333333326,51.77942222222222,,,Candidate,2022/02/12
AT2022cdj,48.90070833333333,24.36236388888889,,,Candidate,2022/02/12
AT2022cdk,75.5535625,3.9487666666666668,,,Candidate,2022/02/12
AT2022cdl,13.514475,21.251969444444445,,,Candidate,2022/02/12
AT2022cdm,21.96614583333333,-1.2952055555555555,,,Candidate,2022/02/12
AT2022cdn,25.134470833333328,-3.9885722222222224,,,Candidate,2022/02/12
AT2022cdo,57.7764125,-7.147655555555556,,,Candidate,2022/02/12
AT2022cdp,162.93931666666663,54.17378055555555,,,Candidate,2022/02/12
AT2022cdq,163.93777916666664,59.18501388888888,,,Candidate,2022/02/12
AT2022cdr,169.68578333333332,23.669430555555557,,,Candidate,2022/02/12
AT2022cds,153.48089583333334,37.62357222222222,0.111308,533.043,Candidate,2022/02/12
AT2022cdt,161.42190416666665,40.259005555555554,0.128777,623.692,Candidate,2022/02/12
AT2022cdu,154.54503333333332,43.504675,,,Candidate,2022/02/12
AT2022cdv,163.46115416666663,54.118875,,,Candidate,2022/02/12
AT2022cdw,169.67067916666664,47.46143888888889,,,Candidate,2022/02/12
AT2022cdx,175.52216249999998,56.21073611111112,,,Candidate,2022/02/12
AT2022cdy,190.14717916666666,52.52002777777778,,,Candidate,2022/02/12
AT2022cdz,205.38202916666665,36.25066388888889,,,Candidate,2022/02/12
AT2022cea,197.8802333333333,59.266641666666665,0.075782,354.374,Candidate,2022/02/12
AT2022ceb,200.04735833333334,36.107683333333334,0.477882,2764.72,Candidate,2022/02/12
AT2022cec,173.04196249999998,16.22058611111111,0.115715,555.741,Candidate,2022/02/12
AT2022ced,202.28017499999996,72.47831944444445,,,Candidate,2022/02/12
AT2022cee,251.2972083333333,47.05738888888889,0.050248,230.808,Ia,2022/02/12
AT2022cef,40.2821625,-20.007686111111113,,,Candidate,2022/02/13
AT2022ceg,141.06460833333333,3.991077777777778,,,Candidate,2022/01/31
AT2022cem,266.46441666666664,20.63143611111111,,,Candidate,2022/02/11
AT2022cen,202.94084999999998,-26.318461111111112,,,Candidate,2022/02/11
AT2022ceo,219.03677916666663,62.48190555555556,0.047232,216.487,Candidate,2022/02/13
AT2022cet,80.21967083333332,-25.17738055555556,0.034904,158.562,Candidate,2022/02/12
AT2022ceu,175.15914166666664,0.15250833333333333,0.042107,192.286,Candidate,2022/02/11
AT2022cev,210.08032499999996,-0.16223055555555554,,,Candidate,2022/02/12
AT2022cez,189.23364166666664,8.700602777777776,,,Candidate,2022/02/09
AT2022cf,13.775241666666664,-21.695911111111112,0.060125,278.115,Candidate,2022/01/06
AT2022cfa,187.7620083333333,27.078530555555556,,,Candidate,2022/02/06
AT2022cfb,201.38475833333328,40.065886111111105,,,Candidate,2022/02/06
AT2022cfc,203.9944875,20.788766666666668,,,Candidate,2022/02/05
AT2022cfd,205.38289999999998,4.131063888888889,,,Candidate,2022/01/30
AT2022cfe,133.14827083333333,60.52542222222222,,,Candidate,2022/02/10
AT2022cff,145.33287083333332,27.771080555555553,,,Candidate,2022/02/06
AT2022cfg,94.41254166666666,-27.89122777777778,,,Candidate,2022/02/10
AT2022cfh,209.266575,14.68323611111111,,,Candidate,2022/01/21
AT2022cfi,125.84832499999999,43.61194166666667,,,Candidate,2022/01/27
AT2022cfj,106.39609999999998,21.396144444444445,,,Candidate,2022/02/05
AT2022cfk,226.26026666666664,8.413400000000001,,,Candidate,2022/02/08
AT2022cfl,159.77727499999997,6.427544444444445,,,Candidate,2022/02/09
AT2022cfm,143.2357875,0.2733583333333333,,,Candidate,2022/02/10
AT2022cfn,154.6771333333333,30.836363888888886,,,Candidate,2022/02/06
AT2022cfo,237.69598333333332,-4.531927777777778,,,Candidate,2022/02/09
AT2022cfp,191.37984583333332,71.07527499999999,,,Candidate,2022/02/11
AT2022cfq,130.87837499999998,37.93258888888889,,,Candidate,2022/02/08
AT2022cfr,256.550925,33.55524722222222,0.081944,384.809,Candidate,2022/02/13
AT2022cft,233.5214458333333,57.995152777777776,,,Candidate,2022/02/13
AT2022cfu,200.20135,5.83496111111111,0.079252,371.484,Candidate,2022/02/13
AT2022cfw,211.26121249999997,47.12997222222222,0.15142,743.849,Candidate,2022/02/13
AT2022cfx,217.09757083333332,55.63677777777778,,,Candidate,2022/02/13
AT2022cfy,124.99392083333332,-21.077266666666667,,,Candidate,2022/02/12
AT2022cfz,128.86524166666666,76.07716944444444,,,Candidate,2022/02/13
AT2022cg,20.487116666666665,-18.69473888888889,,,Candidate,2022/01/06
AT2022cga,238.40526666666665,33.54709444444444,,,Candidate,2022/02/13
AT2022cgb,221.59479583333334,-25.007963888888888,0.068771,320.035,Candidate,2022/02/11
AT2022cgc,272.30404166666665,71.68952222222222,,,Candidate,2022/02/11
AT2022cgd,219.1805458333333,-9.411419444444444,,,Candidate,2022/02/13
AT2022cge,208.79499999999996,8.1174,,,Candidate,2022/02/13
AT2022cgf,205.47951249999997,15.361166666666666,0.059826,276.674,Candidate,2022/02/13
AT2022cgg,215.1870375,42.63729166666667,0.069256,322.401,Candidate,2022/01/21
AT2022cgh,213.83294166666664,52.34726666666667,0.074512,348.131,Candidate,2022/02/13
AT2022cgi,200.02644999999998,52.77485,,,Candidate,2022/02/13
AT2022cgj,170.11350416666667,29.932797222222224,,,Candidate,2022/02/13
AT2022cgk,175.845475,42.040749999999996,,,Candidate,2022/02/13
AT2022cgl,215.06203333333332,11.079297222222221,,,Candidate,2022/02/08
AT2022cgm,209.62969583333333,35.396033333333335,,,Candidate,2022/02/06
AT2022cgn,152.13186249999998,27.372605555555555,,,Candidate,2022/02/06
AT2022cgo,178.75277499999999,-0.8566694444444444,,,Candidate,2022/02/11
AT2022cgp,210.55909999999997,5.925638888888889,,,Candidate,2022/02/05
AT2022cgq,148.77529166666665,41.31001666666666,,,Candidate,2022/02/07
AT2022cgr,121.60121249999997,49.20438055555556,,,Candidate,2022/02/02
AT2022cgs,190.78206666666665,2.434827777777778,,,Candidate,2022/02/08
AT2022cgt,303.91383333333334,50.33216666666667,,,Candidate,2022/02/13
AT2022cgu,222.45590416666664,-17.215227777777777,,,Candidate,2022/02/04
AT2022cgv,196.87879166666664,23.740036111111113,,,Candidate,2022/02/05
AT2022cgw,166.39149166666667,-2.3040416666666665,,,Candidate,2022/02/11
AT2022cgx,189.53274999999996,-12.893002777777777,,,Candidate,2022/02/11
AT2022cgy,204.0507208333333,12.067591666666667,,,Candidate,2022/02/08
AT2022cgz,120.68474166666665,37.13136388888889,,,Candidate,2022/02/06
AT2022ch,49.63788333333332,-50.08273333333334,0.062743,290.758,Candidate,2022/01/06
AT2022cha,155.29003333333333,28.764363888888887,,,Candidate,2022/02/06
AT2022chb,219.19360416666663,20.826283333333333,,,Candidate,2022/02/07
AT2022chc,261.9188833333333,23.337766666666667,,,Candidate,2022/02/13
AT2022chd,198.94810833333332,-1.8293388888888888,,,Candidate,2022/02/12
AT2022che,207.24641666666668,-7.395277777777778,,,Candidate,2022/02/12
AT2022chf,85.98716249999998,-26.796797222222224,,,Candidate,2022/02/12
AT2022chg,205.82711666666665,-4.0317694444444445,,,Candidate,2022/02/12
AT2022chh,204.80082916666666,57.325027777777784,,,Candidate,2022/02/12
AT2022chi,203.17529999999996,58.85898888888889,,,Candidate,2022/02/12
AT2022chj,176.22338333333332,-3.719963888888889,,,Candidate,2022/02/11
AT2022chk,166.39220833333331,10.914316666666666,,,Candidate,2022/02/03
AT2022chl,138.5119208333333,9.889149999999999,,,Candidate,2022/02/02
AT2022chn,197.79642916666666,3.1678805555555556,,,Candidate,2022/02/09
AT2022cho,245.73815416666662,3.4527750000000004,,,Candidate,2022/02/13
AT2022chp,249.8431916666666,12.98495,,,Candidate,2022/02/13
AT2022chq,248.7129541666666,11.313719444444445,0.287189,1523.01,Candidate,2022/02/13
AT2022chr,246.27927916666664,6.749141666666667,,,Candidate,2022/02/13
AT2022chs,256.81709583333327,23.779766666666667,0.118235,568.771,Candidate,2022/02/13
AT2022cht,256.7438583333333,28.46800833333333,,,Candidate,2022/02/13
AT2022chu,258.83419999999995,27.80716111111111,0.107254,512.266,Candidate,2022/02/13
AT2022chv,264.096675,38.133919444444444,,,Candidate,2022/02/13
AT2022chw,270.4174499999999,53.78692777777778,,,Candidate,2022/02/13
AT2022chx,234.5796958333333,68.98046111111111,,,Candidate,2022/02/13
AT2022chy,230.23862499999998,66.4132888888889,,,Candidate,2022/02/13
AT2022chz,244.85624583333328,40.396375,,,Candidate,2022/02/13
