event_name,RA_deg,Dec_deg,detection_date_utc,distance_mpc,redshift,Type,fluence_j_m2,notes
SN2021aeca,124.630267,-14.722319,2021/11/09,220.778,0.048137,Ia,1.714629,SN2021aeca.json
SN2021aeer,195.009621,4.116878,2021/11/09,273.0,0.059,Ia,1.121389,SN2021aeer.json
SN2021aefa,87.027704,-17.535903,2021/11/04,526.0,0.11,Ia,0.302072,SN2021aefa.json
SN2021aefl,359.352067,-1.661061,2021/11/08,316.0,0.068,Ia,0.836965,SN2021aefl.json
SN2021aefs,175.873704,-16.797219,2021/11/09,53.6,0.012,II,29.090564,SN2021aefs.json
SN2021aefx,64.972508,-54.948078,2021/11/11,22.0,0.005,Ia,172.677741,SN2021aefx.json
SN2021aegw,120.229537,-5.758047,2021/11/11,254.678,0.055248,Ia,1.288543,SN2021aegw.json
SN2021aegy,35.745729,35.662567,2021/11/07,511.0,0.107,Ia,0.320066,SN2021aegy.json
SN2021aehj,59.18545,-40.876847,2021/11/11,268.0,0.058,Ia,1.163623,SN2021aehj.json
SN2021aein,351.45275,44.1059,2021/11/11,36.0,0.008,Ic BL,64.487675,SN2021aein.json
SN2021aeja,47.993858,2.846758,2021/11/12,292.0,0.063,Ia,0.980203,SN2021aeja.json
SN2021aejt,49.155117,44.144922,2021/11/12,90.0,0.02,Ia,10.318028,SN2021aejt.json
SN2021aek,179.950075,-21.386969,2021/01/13,100.346,0.022295,II,8.300067,SN2021aek.json
SN2021aekc,96.904975,43.601406,2021/11/12,410.0,0.087,Ia-91T,0.49718,SN2021aekc.json
SN2021aekt,78.741075,-44.255067,2021/11/11,263.0,0.057,Ia,1.208287,SN2021aekt.json
SN2021aekv,155.726325,-21.712211,2021/11/11,938.5,0.187,SLSN-II,0.094888,SN2021aekv.json
SN2021aekz,53.564642,-41.474044,2021/11/11,287.0,0.062,Ia,1.014654,SN2021aekz.json
SN2021aele,53.885742,-28.514353,2021/11/11,360.0,0.077,Ia,0.644877,SN2021aele.json
SN2021aemm,177.888808,11.926308,2021/11/07,297.0,0.064,Ia,0.947477,SN2021aemm.json
SN2021aemn,185.577712,7.625117,2021/11/11,173.0,0.038,II,2.792476,SN2021aemn.json
SN2021aemr,194.63385,46.469278,2021/11/11,150.15,0.033096,II,3.707072,SN2021aemr.json
SN2021aenb,191.556871,-13.361122,2021/11/13,74.025,0.016518,II,15.252057,SN2021aenb.json
SN2021aene,304.498367,-6.298953,2021/11/08,395.0,0.084,Ia,0.535658,SN2021aene.json
SN2021aeon,202.1788,66.146511,2021/11/13,314.252,0.067584,Ia,0.846302,SN2021aeon.json
SN2021aeox,188.814288,72.233597,2021/11/13,123.001,0.027229,Ia,5.524137,SN2021aeox.json
SN2021aepb,52.515708,-9.697028,2021/11/07,526.0,0.11,Ia,0.302072,SN2021aepb.json
SN2021aepi,185.312533,33.72515,2021/11/12,355.0,0.076,Ia,0.66317,SN2021aepi.json
SN2021aepp,66.418262,-7.825553,2021/11/13,140.9,0.0311,II,4.209783,SN2021aepp.json
SN2021aeqh,96.295296,36.721397,2021/11/12,127.0,0.028,Ia,5.181724,SN2021aeqh.json
SN2021aeqi,330.707167,-13.801261,2021/11/14,239.0,0.052,Ia,1.46314,SN2021aeqi.json
SN2021aeqk,156.008304,40.345378,2021/11/14,465.0,0.098,Ia,0.386523,SN2021aeqk.json
SN2021aeqm,189.81665,47.138814,2021/11/09,206.0,0.045,Ia,1.969461,SN2021aeqm.json
SN2021aeqp,185.171912,37.918769,2021/11/14,351.33,0.075163,Ia,0.677098,SN2021aeqp.json
SN2021aesp,147.250629,39.239989,2021/11/14,187.744,0.041141,Ia,2.371098,SN2021aesp.json
SN2021aesq,85.166667,16.460094,2021/11/12,72.696,0.016225,Ia,15.814821,SN2021aesq.json
SN2021aess,53.450567,-19.4957,2021/11/14,29.272,0.006581,IIn Pec,97.538692,SN2021aess.json
SN2021aetw,189.518846,33.458817,2021/11/14,103.587,0.023003,Ia,7.788812,SN2021aetw.json
SN2021aeuq,43.977879,32.336658,2021/11/15,171.5,0.037676,Ia,2.841538,SN2021aeuq.json
SN2021aeuw,321.253838,12.441981,2021/11/17,134.149,0.029644,Ib/c,4.644156,SN2021aeuw.json
SN2021aevn,353.34915,-9.956589,2021/11/16,251.604,0.054606,Ia,1.320221,SN2021aevn.json
SN2021aevu,141.658392,47.212911,2021/11/11,351.0,0.075,Ia,0.678371,SN2021aevu.json
SN2021aevw,120.595338,19.496814,2021/11/13,560.163,0.116571,Ia-91T,0.26635,SN2021aevw.json
SN2021aevx,114.796696,59.161339,2021/11/18,52.563,0.011771,IIb,30.249495,SN2021aevx.json
SN2021aewn,151.027746,31.184103,2021/11/18,92.847,0.020654,II,9.695042,SN2021aewn.json
SN2021aewp,276.3907,35.879819,2021/11/13,311.0,0.067,Ia,0.864094,SN2021aewp.json
SN2021aeww,74.502146,7.262522,2021/11/19,236.908,0.051529,Ia,1.489095,SN2021aeww.json
SN2021aexi,357.843062,20.109694,2021/11/19,64.702,0.01446,Ic,19.963942,SN2021aexi.json
SN2021aexj,21.227646,9.208889,2021/11/19,215.0,0.047,Ia,1.808027,SN2021aexj.json
SN2021aexl,328.751879,-13.6104,2021/11/20,353.937,0.075693,Ia,0.66716,SN2021aexl.json
SN2021aexp,24.549817,-29.701156,2021/11/19,330.0,0.07,Ia,0.767457,SN2021aexp.json
SN2021aexs,130.549867,52.767639,2021/11/20,204.13,0.04462,Ia,2.00571,SN2021aexs.json
SN2021aexy,48.97435,-23.044836,2021/11/19,178.0,0.039,Ia,2.637799,SN2021aexy.json
SN2021aexz,135.694196,-11.399792,2021/11/14,336.0,0.072,Ia,0.740292,SN2021aexz.json
SN2021aey,65.163408,-26.636336,2021/01/13,526.0,0.11,Ia,0.302072,SN2021aey.json
SN2021aeyl,215.026158,18.710494,2021/11/19,420.0,0.09,Ia,0.473787,SN2021aeyl.json
SN2021aez,234.016529,-37.301208,2021/01/13,70.452,0.01573,II,16.838177,SN2021aez.json
SN2021aezx,2.198158,-8.984744,2021/11/22,120.1,0.0266,IIb,5.79423,SN2021aezx.json
SN2021afaz,51.0168,-3.759889,2021/11/19,89.088,0.01983,II,10.530362,SN2021afaz.json
SN2021afcp,160.375458,-12.36625,2021/11/22,187.0,0.041,Ia-02cx,2.390003,SN2021afcp.json
SN2021afdu,2.1802,-39.877794,2021/11/23,269.538,0.058344,Ia,1.150381,SN2021afdu.json
SN2021afdx,9.427417,-33.723689,2021/11/23,140.0,0.03,II,4.264083,SN2021afdx.json
SN2021afdy,12.445392,-29.517208,2021/11/23,360.0,0.077,Ia,0.644877,SN2021afdy.json
SN2021afeb,15.068496,-15.298333,2021/11/22,254.74,0.055261,Ia,1.287916,SN2021afeb.json
SN2021aff,151.608925,6.912211,2021/01/08,234.0,0.051,II,1.526335,SN2021aff.json
SN2021afiq,147.895004,-11.645819,2021/11/24,355.0,0.076,II,0.66317,SN2021afiq.json
SN2021afir,165.626708,41.637767,2021/11/24,173.0,0.038,Ia,2.792476,SN2021afir.json
SN2021afis,16.605712,14.574022,2021/11/24,183.94,0.040331,Ia-91T,2.470184,SN2021afis.json
SN2021afit,106.587108,58.15125,2021/11/22,220.0,0.048,Ia,1.726777,SN2021afit.json
SN2021afj,174.118637,13.221036,2021/01/08,460.112,0.096991,Ia,0.39478,SN2021afj.json
SN2021afjv,308.141787,65.640094,2021/11/19,230.0,0.05,Ia,1.579887,SN2021afjv.json
SN2021afjw,1.541017,11.625744,2021/11/22,380.0,0.081,Ia,0.578781,SN2021afjw.json
SN2021afkk,37.499833,28.634172,2021/11/25,68.25,0.015244,II,17.942177,SN2021afkk.json
SN2021afkm,21.896704,3.489225,2021/11/25,541.7,0.113,Ia,0.284816,SN2021afkm.json
SN2021afmy,350.125379,19.121019,2021/11/22,180.154,0.039524,Ia,2.575099,SN2021afmy.json
SN2021afoj,105.547842,36.896292,2021/11/26,336.0,0.072,Ia,0.740292,SN2021afoj.json
SN2021afom,136.997121,52.094478,2021/11/19,292.0,0.063,Ia,0.980203,SN2021afom.json
SN2021afps,191.995083,-22.270369,2021/11/27,51.5,0.011535,II,31.511124,SN2021afps.json
SN2021afqx,337.779838,39.428331,2021/11/28,67.1,0.015,Ia,18.562509,SN2021afqx.json
SN2021afra,325.107571,8.308136,2021/11/25,409.5,0.0869,Ia,0.498395,SN2021afra.json
SN2021afre,41.805692,13.782725,2021/11/29,231.902,0.050478,Ia,1.554078,SN2021afre.json
SN2021afry,91.098392,-35.6023,2021/11/24,150.59,0.03319,IIn,3.685441,SN2021afry.json
SN2021afsj,134.176742,52.108008,2021/11/29,54.668,0.012238,Ia,27.965136,SN2021afsj.json
SN2021afud,136.671267,-10.008042,2021/12/02,114.649,0.025414,II P,6.358302,SN2021afud.json
SN2021afue,154.456062,-7.406761,2021/12/02,192.846,0.042226,Ia,2.247297,SN2021afue.json
SN2021afui,121.674083,38.878842,2021/11/25,331.0,0.071,Ia,0.762826,SN2021afui.json
SN2021afuo,338.044708,-20.124389,2021/12/02,425.157,0.090041,Ia-91T,0.462363,SN2021afuo.json
SN2021afuq,156.967312,-43.902139,2021/12/02,41.694,0.009354,Ic,48.076694,SN2021afuq.json
SN2021afur,155.554158,17.861225,2021/12/02,127.0,0.028,Ia-91bg,5.181724,SN2021afur.json
SN2021afuu,208.815762,65.935375,2021/12/02,140.0,0.031,II,4.264083,SN2021afuu.json
SN2021afuw,171.487504,-8.460253,2021/11/10,415.0,0.088,Ia,0.485272,SN2021afuw.json
SN2021afuy,187.878867,64.829472,2021/12/02,365.0,0.078,Ia,0.62733,SN2021afuy.json
SN2021afyb,333.759021,-9.505667,2021/12/02,395.229,0.084043,Ia,0.535037,SN2021afyb.json
SN2021afyg,10.079625,8.782286,2021/12/02,955.0,0.19,Ia,0.091638,SN2021afyg.json
SN2021afyp,225.572475,11.917489,2021/12/02,146.115,0.032227,Ia,3.914643,SN2021afyp.json
SN2021afzz,179.064862,-6.177869,2021/12/02,393.649,0.083725,Ia,0.539341,SN2021afzz.json
SN2021ag,248.603862,7.285039,2021/01/02,244.0,0.053,Ia,1.40379,SN2021ag.json
SN2021agbf,71.4605,61.992722,2021/12/02,117.0,0.026,Ia,6.105342,SN2021agbf.json
SN2021agbk,136.123567,-72.065772,2021/12/01,215.065,0.046932,Ia,1.806934,SN2021agbk.json
SN2021agbn,59.303529,-25.403381,2021/12/03,66.53,0.014864,II,18.882056,SN2021agbn.json
SN2021agbv,29.167725,-14.130075,2021/12/03,239.0,0.052,Ia,1.46314,SN2021agbv.json
SN2021agbz,350.390483,-43.230769,2021/12/03,201.0,0.044,Ia,2.068662,SN2021agbz.json
SN2021agce,146.620133,-41.494328,2021/12/03,84.168,0.01875,Ia,11.797438,SN2021agce.json
SN2021agco,112.04375,58.503556,2021/12/05,47.13,0.010564,II,37.625256,SN2021agco.json
SN2021agdd,344.869667,39.080142,2021/12/07,80.8,0.018,Ia,12.801445,SN2021agdd.json
SN2021agdk,90.335846,-76.886683,2021/12/05,80.692,0.017986,Ia,12.835704,SN2021agdk.json
SN2021agdm,139.95635,-68.909125,2021/12/06,50.915,0.011405,II,32.239896,SN2021agdm.json
SN2021agec,35.785442,12.866103,2021/12/09,173.76,0.03816,Ia,2.768102,SN2021agec.json
SN2021aged,40.3571,23.588819,2021/12/09,117.0,0.026,II,6.105342,SN2021aged.json
SN2021agee,194.941508,-22.173139,2021/12/09,104.366,0.023173,Ia,7.672973,SN2021agee.json
SN2021agef,93.130075,6.697897,2021/12/09,58.1,0.013,Ia,24.758792,SN2021agef.json
SN2021agej,22.491971,19.439092,2021/12/09,180.0,0.04,Ia-91bg,2.579507,SN2021agej.json
SN2021agep,39.793387,1.1434,2021/12/09,92.244,0.020522,Ia,9.822104,SN2021agep.json
SN2021agev,123.004633,-15.099344,2021/12/11,336.0,0.072,Ia,0.740292,SN2021agev.json
SN2021agey,24.588667,-15.813172,2021/12/11,108.0,0.024,Ia,7.165297,SN2021agey.json
SN2021agez,168.405467,57.058939,2021/12/10,225.0,0.049,Ia,1.650884,SN2021agez.json
SN2021agf,206.682338,-27.44115,2021/01/13,239.0,0.052,Ia-91T,1.46314,SN2021agf.json
SN2021agfa,80.279954,70.317422,2021/12/10,230.0,0.05,Ia,1.579887,SN2021agfa.json
SN2021agfp,138.687471,8.921161,2021/12/12,180.0,0.04,Ia,2.579507,SN2021agfp.json
SN2021agfq,164.780758,1.889489,2021/12/12,178.851,0.039246,Ia,2.612757,SN2021agfq.json
SN2021aggb,44.580883,3.73815,2021/12/12,351.0,0.075,Ia,0.678371,SN2021aggb.json
SN2021aggc,50.4161,-6.636269,2021/12/12,157.994,0.034782,Ia,3.348116,SN2021aggc.json
SN2021aggi,241.621,48.822072,2021/12/11,199.182,0.043571,II,2.106597,SN2021aggi.json
SN2021aggu,136.880008,18.436031,2021/12/12,131.676,0.029109,Ia,4.820238,SN2021aggu.json
SN2021aghc,332.658692,45.823269,2021/12/14,453.455,0.095672,Ia-91T,0.406456,SN2021aghc.json
SN2021aghk,35.616933,54.939661,2021/12/14,240.804,0.052346,Ia,1.4413,SN2021aghk.json
SN2021aghl,90.367133,56.150861,2021/12/14,173.423,0.038087,Ia,2.778871,SN2021aghl.json
SN2021aghp,172.598146,63.300425,2021/12/14,192.0,0.042,Ib,2.267145,SN2021aghp.json
SN2021aghr,164.049492,57.835389,2021/12/14,330.0,0.07,Ia,0.767457,SN2021aghr.json
SN2021aghw,70.1809,-36.684739,2021/12/14,188.77,0.04136,Ia,2.345394,SN2021aghw.json
SN2021agid,189.618629,-40.370361,2021/12/15,49.218,0.011028,II,34.501588,SN2021agid.json
SN2021agjd,11.868908,14.752881,2021/12/17,179.905,0.039471,Ia,2.582232,SN2021agjd.json
SN2021agjf,146.528462,0.780639,2021/12/16,90.0,0.02,II,10.318028,SN2021agjf.json
SN2021agji,141.77475,24.107381,2021/12/17,96.71,0.0215,IIn,8.935913,SN2021agji.json
SN2021agjm,214.862208,2.371181,2021/12/17,215.0,0.047,Ia,1.808027,SN2021agjm.json
SN2021agjv,228.255758,32.090697,2021/12/17,137.022,0.030265,II,4.451446,SN2021agjv.json
SN2021agkc,212.956967,42.427447,2021/12/18,187.979,0.041191,Ia,2.365174,SN2021agkc.json
SN2021agle,30.54505,-28.647289,2021/12/17,74.769,0.016682,II,14.94995,SN2021agle.json
SN2021aglf,22.567892,20.600242,2021/12/21,220.114,0.047997,Ia,1.724989,SN2021aglf.json
SN2021aglk,98.23085,-36.034439,2021/12/21,168.929,0.037126,Ia,2.928689,SN2021aglk.json
SN2021agml,235.40315,19.430911,2021/12/21,113.0,0.025,II,6.545229,SN2021agml.json
SN2021agmw,78.680962,-61.189158,2021/12/23,139.119,0.030718,Ia,4.31826,SN2021agmw.json
SN2021agnf,97.979225,35.556581,2021/12/23,104.576,0.023219,Ia-91bg,7.642187,SN2021agnf.json
SN2021agng,196.161962,28.584497,2021/12/23,380.0,0.08,Ia,0.578781,SN2021agng.json
SN2021agnh,183.024471,18.166317,2021/12/23,330.0,0.07,Ia,0.767457,SN2021agnh.json
SN2021agnl,23.2735,29.773361,2021/12/24,251.618,0.054609,Ic BL,1.320074,SN2021agnl.json
SN2021agod,356.381758,45.678942,2021/12/26,230.0,0.05,Ia,1.579887,SN2021agod.json
SN2021agof,19.872004,43.487556,2021/12/26,215.0,0.047,Ia,1.808027,SN2021agof.json
SN2021agpf,220.157117,38.632308,2021/12/26,56.255,0.01259,Ia,26.409456,SN2021agpf.json
SN2021agpj,67.766188,-3.411139,2021/12/27,68.146,0.015221,Ia,17.997089,SN2021agpj.json
SN2021agps,172.130858,-4.489319,2021/12/22,211.671,0.046215,Ia,1.865344,SN2021agps.json
SN2021agqe,196.787508,-3.08815,2021/12/24,365.0,0.078,Ia,0.62733,SN2021agqe.json
SN2021agqh,153.243929,-16.275708,2021/12/24,230.0,0.05,Ic BL,1.579887,SN2021agqh.json
SN2021agqu,215.970467,1.589819,2021/12/25,360.0,0.077,Ia,0.644877,SN2021agqu.json
SN2021agqw,120.953738,-25.621531,2021/12/25,91.993,0.020467,Ic,9.875776,SN2021agqw.json
SN2021agre,221.964971,1.832119,2021/12/26,159.0,0.035,Ia,3.305883,SN2021agre.json
SN2021agrf,231.981996,7.660669,2021/12/26,202.914,0.044362,Ia,2.029821,SN2021agrf.json
SN2021agrl,215.603029,-2.730861,2021/12/26,381.746,0.081326,IIn,0.573499,SN2021agrl.json
SN2021agro,227.461079,0.832819,2021/12/27,351.0,0.075,Ia,0.678371,SN2021agro.json
SN2021agrt,151.400862,14.560394,2021/12/29,135.157,0.029862,Ia,4.575143,SN2021agrt.json
SN2021agu,193.600758,7.042742,2021/01/14,230.0,0.05,Ia,1.579887,SN2021agu.json
SN2021agvd,90.571767,-49.682367,2021/12/29,230.0,0.05,Ia,1.579887,SN2021agvd.json
SN2021agxy,73.632858,-14.737169,2021/12/28,277.064,0.059907,Ia,1.088733,SN2021agxy.json
SN2021ahmz,158.711075,0.676314,2021/12/31,145.224,0.032035,Ia,3.962825,SN2021ahmz.json
SN2021ahoe,198.57655,-33.08675,2021/12/31,230.0,0.05,Ia,1.579887,SN2021ahoe.json
SN2021ahot,246.652767,39.858631,2021/12/30,142.084,0.031358,Ia,4.139914,SN2021ahot.json
SN2021ahpg,188.3175,14.235483,2021/12/31,1318.0,0.253,Ia,0.048112,SN2021ahpg.json
SN2021ahpl,228.991429,-19.292208,2021/04/09,234.0,0.051,SLSN-I,1.526335,SN2021ahpl.json
SN2021aid,3.879679,46.964489,2021/01/14,206.0,0.045,Ia,1.969461,SN2021aid.json
SN2021aip,159.341929,-7.366861,2021/01/14,113.0,0.025,Ia,6.545229,SN2021aip.json
SN2021ais,223.533538,2.979506,2021/01/14,375.196,0.080003,Ia,0.593698,SN2021ais.json
SN2021ait,264.647742,42.21555,2021/01/14,330.0,0.07,Ia,0.767457,SN2021ait.json
SN2021ajg,215.092779,-9.890753,2021/01/14,341.0,0.073,Ia,0.718742,SN2021ajg.json
SN2021ajh,182.503554,50.704311,2021/01/14,137.249,0.030314,Ia,4.436733,SN2021ajh.json
SN2021ajy,169.022442,54.453931,2021/01/13,313.931,0.067518,Ia,0.848034,SN2021ajy.json
SN2021akb,170.904775,-5.532564,2021/01/14,460.0,0.097,Ia,0.394972,SN2021akb.json
SN2021akj,83.470267,64.620003,2021/01/13,230.0,0.05,Ia,1.579887,SN2021akj.json
SN2021akl,194.924596,-5.424444,2021/01/15,180.951,0.039694,Ia,2.552465,SN2021akl.json
SN2021akw,139.585262,-29.899192,2021/01/15,154.0,0.034,Ia,3.524036,SN2021akw.json
SN2021akx,208.228025,-28.567756,2021/01/15,226.922,0.049431,Ia,1.623037,SN2021akx.json
SN2021ali,139.402829,18.323094,2021/01/15,966.5,0.192,SLSN-II,0.08947,SN2021ali.json
SN2021alk,194.557571,-22.369153,2021/01/15,430.0,0.091,Ia,0.452007,SN2021alk.json
SN2021all,154.852917,14.720225,2021/01/15,180.0,0.04,II,2.579507,SN2021all.json
SN2021alq,226.257871,12.641631,2021/01/15,180.0,0.04,II,2.579507,SN2021alq.json
SN2021amj,159.402579,26.746089,2021/01/14,480.4,0.101,II,0.362139,SN2021amj.json
SN2021amp,83.977254,72.864792,2021/01/14,280.0,0.06,Ia,1.066021,SN2021amp.json
SN2021anm,123.023942,29.403981,2021/01/16,223.488,0.048708,Ia Pec,1.673298,SN2021anm.json
SN2021aoc,105.523054,65.154619,2021/01/07,435.0,0.092,Ia,0.441675,SN2021aoc.json
SN2021aoe,123.576562,33.966236,2021/01/04,415.0,0.088,Ia,0.485272,SN2021aoe.json
SN2021aof,188.910833,5.039219,2021/01/09,303.057,0.065281,Ia,0.909983,SN2021aof.json
SN2021apd,16.375217,3.755242,2021/01/13,480.0,0.1,Ia,0.362743,SN2021apd.json
SN2021apf,271.092412,7.283603,2021/01/16,29.048,0.006531,Ia,99.048807,SN2021apf.json
SN2021apg,205.330179,24.495542,2021/01/17,121.477,0.026898,II,5.663613,SN2021apg.json
SN2021apk,184.536883,-4.422939,2021/01/11,376.7,0.0803,Ia,0.588966,SN2021apk.json
SN2021apn,198.966683,15.854097,2021/01/13,397.482,0.084496,Ia,0.528989,SN2021apn.json
SN2021aq,47.773746,-25.999381,2021/01/02,353.0,0.0755,Ia,0.670706,SN2021aq.json
SN2021aqq,161.140875,41.574292,2021/01/15,225.986,0.049234,Ia,1.63651,SN2021aqq.json
SN2021aqy,232.440521,13.802172,2021/01/17,413.76,0.087762,Ia,0.488185,SN2021aqy.json
SN2021ara,96.513104,-9.415511,2021/01/17,140.0,0.03,Ia,4.264083,SN2021ara.json
SN2021arg,67.828279,-10.396347,2021/01/17,140.0,0.031,II,4.264083,SN2021arg.json
SN2021arl,185.750425,18.593578,2021/01/17,320.279,0.068821,Ia,0.814751,SN2021arl.json
SN2021arr,189.12725,19.825858,2021/01/17,1401.0,0.267,Ia,0.04258,SN2021arr.json
SN2021ars,102.441779,50.437033,2021/01/17,230.0,0.05,Ia,1.579887,SN2021ars.json
SN2021ash,199.928067,-4.529186,2021/01/16,187.0,0.041,Ia,2.390003,SN2021ash.json
SN2021ass,27.5422,27.645219,2021/01/18,52.653,0.011791,II,30.146058,SN2021ass.json
SN2021asu,129.222379,-5.917733,2021/01/18,178.762,0.039227,Ia,2.615359,SN2021asu.json
SN2021at,116.785767,43.489219,2021/01/02,531.5,0.111,Ia-91T,0.295852,SN2021at.json
SN2021aub,118.516608,-6.321458,2021/01/16,280.0,0.06,Ia,1.066021,SN2021aub.json
SN2021aug,18.520037,19.417975,2021/01/18,140.0,0.03,Ic BL,4.264083,SN2021aug.json
SN2021aul,157.291925,5.142869,2021/01/18,182.396,0.040002,II,2.512182,SN2021aul.json
SN2021auq,211.924908,-20.740636,2021/01/17,355.0,0.076,Ia,0.66317,SN2021auq.json
SN2021aut,201.814204,-26.776069,2021/01/17,215.0,0.047,Ia,1.808027,SN2021aut.json
SN2021auy,41.932037,-42.478322,2021/01/17,263.0,0.057,Ia,1.208287,SN2021auy.json
SN2021avg,174.995742,14.527969,2021/01/17,140.0,0.031,II,4.264083,SN2021avg.json
SN2021avj,240.225804,8.089497,2021/01/18,182.86,0.040101,Ia Pec,2.499449,SN2021avj.json
SN2021awr,178.581133,-18.949581,2021/01/17,106.18,0.02357,Ia-91bg,7.413039,SN2021awr.json
SN2021aya,79.400375,-38.606125,2021/01/17,250.321,0.054338,Ia,1.333789,SN2021aya.json
SN2021azi,186.848804,55.893989,2021/01/20,380.0,0.08,Ia,0.578781,SN2021azi.json
SN2021bb,218.953412,5.82105,2021/01/01,407.622,0.086532,Ia,0.502998,SN2021bb.json
SN2021bbm,146.280425,68.5915,2021/01/24,66.123,0.014774,II,19.115391,SN2021bbm.json
SN2021bbv,172.586804,8.9263,2021/01/23,330.0,0.07,Ibn,0.767457,SN2021bbv.json
SN2021bbz,176.348321,20.324458,2021/01/23,105.282,0.023373,Ia,7.540037,SN2021bbz.json
SN2021bd,218.832508,12.472339,2021/01/02,283.64,0.06127,I,1.038835,SN2021bd.json
SN2021bfg,160.887317,18.687736,2021/01/24,268.0,0.058,Ia-02cx,1.163623,SN2021bfg.json
SN2021bgd,199.139671,31.547656,2021/01/27,113.0,0.025,II,6.545229,SN2021bgd.json
SN2021bge,45.752683,-1.082669,2021/01/27,60.81,0.0136,II,22.601211,SN2021bge.json
SN2021bhb,102.093842,64.786306,2021/01/28,161.438,0.035521,Ia,3.206788,SN2021bhb.json
SN2021bhd,207.061238,68.089781,2021/01/28,26.412,0.005941,Ib/c,119.806158,SN2021bhd.json
SN2021bix,119.182208,-24.574211,2021/01/29,180.0,0.04,Ia,2.579507,SN2021bix.json
SN2021biz,184.144812,33.526531,2021/01/29,96.779,0.021515,Ia,8.923158,SN2021biz.json
SN2021bja,208.701317,-15.637361,2021/01/29,186.743,0.040928,Ia,2.396586,SN2021bja.json
SN2021bjb,210.917992,-34.183903,2021/01/29,67.281,0.01503,Ia,18.462769,SN2021bjb.json
SN2021bjd,206.9551,26.40015,2021/01/28,316.0,0.068,Ia,0.836965,SN2021bjd.json
SN2021bjk,30.467492,-10.463442,2021/01/30,70.424,0.015724,Ib/c,16.85133,SN2021bjk.json
SN2021bjm,62.794796,-1.869067,2021/01/30,480.4,0.101,Ia,0.362139,SN2021bjm.json
SN2021bjw,191.114287,-6.531311,2021/01/30,237.465,0.051646,Ia,1.482117,SN2021bjw.json
SN2021bjx,185.117912,61.107311,2021/01/30,324.6,0.0697,Ia,0.793204,SN2021bjx.json
SN2021bjy,132.389304,50.867692,2021/01/30,124.2,0.02749,Ia,5.417994,SN2021bjy.json
SN2021bjz,80.560883,-13.562661,2021/01/30,255.45,0.05541,Ia,1.280766,SN2021bjz.json
SN2021bka,83.553658,13.716219,2021/01/30,168.57,0.03705,I,2.941177,SN2021bka.json
SN2021bkb,236.873362,10.933706,2021/01/30,230.0,0.05,II,1.579887,SN2021bkb.json
SN2021bkm,30.725221,-4.121781,2021/01/31,198.8,0.0435,Ia,2.114701,SN2021bkm.json
SN2021bkq,275.14515,40.943408,2021/01/29,164.0,0.036,II,3.107378,SN2021bkq.json
SN2021bkw,215.306683,20.714981,2021/01/31,81.67,0.018201,Ia,12.53019,SN2021bkw.json
SN2021ble,174.764958,-9.410319,2021/01/30,206.0,0.045,Ia,1.969461,SN2021ble.json
SN2021blp,142.973679,35.551725,2021/01/31,121.357,0.026872,Ia,5.67482,SN2021blp.json
SN2021bls,250.836371,61.594867,2021/02/01,86.399,0.01924,Ia-91bg,11.196036,SN2021bls.json
SN2021blv,198.424071,57.262222,2021/01/30,380.0,0.08,Ia,0.578781,SN2021blv.json
SN2021bm,219.446933,59.907061,2021/01/03,142.821,0.031517,Ic,4.097298,SN2021bm.json
SN2021bmb,224.325304,43.459681,2021/01/30,170.7,0.0375,Ia,2.868235,SN2021bmb.json
SN2021bme,95.983646,51.205619,2021/02/01,346.0,0.074,Ia,0.698119,SN2021bme.json
SN2021bmf,248.372533,-6.380439,2021/01/30,180.0,0.04,Ic BL,2.579507,SN2021bmf.json
SN2021bmi,184.172421,41.078403,2021/02/01,400.0,0.085,Ia,0.52235,SN2021bmi.json
SN2021bmk,172.804304,62.321781,2021/01/31,147.094,0.032438,II,3.862707,SN2021bmk.json
SN2021bmr,86.191708,-20.904961,2021/01/31,380.0,0.08,Ia,0.578781,SN2021bmr.json
SN2021bms,42.379875,40.551069,2021/01/31,136.356,0.030121,Ia,4.495036,SN2021bms.json
SN2021bmt,93.136875,-21.12335,2021/02/02,330.0,0.07,Ia,0.767457,SN2021bmt.json
SN2021bmu,19.519087,14.553625,2021/01/31,242.823,0.052769,Ia-91bg,1.417431,SN2021bmu.json
SN2021bmv,66.661217,-11.895986,2021/02/01,420.0,0.09,IIn,0.473787,SN2021bmv.json
SN2021bmw,206.91545,-29.431844,2021/02/02,57.153,0.012789,II,25.586164,SN2021bmw.json
SN2021bmx,153.709358,-38.191639,2021/02/02,65.471,0.01463,Ia,19.497717,SN2021bmx.json
SN2021bmy,136.936971,-13.3094,2021/02/02,253.0,0.055,Ia,1.305692,SN2021bmy.json
SN2021bn,252.887333,38.011019,2020/12/24,355.1,0.07593,IIn,0.662797,SN2021bn.json
